id,MOLA,RMSh,Sub_1_thic,Depth,dist_m,dist_km,xcoord,ycoord
718,-2692,1.467471123,,,386567.1804,386.5671804,153.2103288,5.816531439
719,-2693,1.467471123,,,386968.3429,386.9683429,153.2025161,5.816531439
720,-2693,1.467471123,,,387594.6511,387.5946511,153.1947035,5.808718771
721,-2692,1.497495651,,,387995.8181,387.9958181,153.1868908,5.808718771
722,-2692,1.497495651,,,388622.1334,388.6221334,153.1790781,5.800906103
723,-2689,1.497495651,,,389248.453,389.248453,153.1712655,5.793093435
724,-2687,1.497495651,,,389649.6273,389.6496273,153.1634528,5.793093435
725,-2689,1.497495651,,,390275.954,390.275954,153.1556401,5.785280766
726,-2689,1.497495651,,,390677.1328,390.6771328,153.1478274,5.785280766
727,-2689,1.497495651,,,391303.4665,391.3034665,153.1400148,5.777468098
728,-2689,1.497495651,,,391704.6499,391.7046499,153.1322021,5.777468098
729,-2690,1.497495651,,,392330.9906,392.3309906,153.1243894,5.76965543
730,-2690,1.497495651,,,392957.3356,392.9573356,153.1165768,5.761842762
731,-2690,1.497495651,,,393358.5262,393.3585262,153.1087641,5.761842762
732,-2690,1.497495651,,,393984.8782,393.9848782,153.1009514,5.754030094
733,-2689,1.497495651,,,394386.0733,394.3860733,153.0931388,5.754030094
734,-2689,1.218426466,,,395012.4324,395.0124324,153.0853261,5.746217426
735,-2688,1.218426466,,,395413.6319,395.4136319,153.0775134,5.746217426
736,-2687,1.218426466,,,396039.9979,396.0399979,153.0697008,5.738404757
737,-2687,1.218426466,,,396441.202,396.441202,153.0618881,5.738404757
738,-2687,1.218426466,,,397067.575,397.067575,153.0540754,5.730592089
739,-2688,1.218426466,,,397693.9523,397.6939523,153.0462628,5.722779421
740,-2688,1.218426466,,,398095.1635,398.0951635,153.0384501,5.722779421
741,-2689,1.212958694,,,398721.5477,398.7215477,153.0306374,5.714966753
742,-2689,1.212958694,,,399122.7634,399.1227634,153.0228248,5.714966753
743,-2688,1.212958694,,,399749.1546,399.7491546,153.0150121,5.707154085
744,-2687,1.212958694,,,400150.3747,400.1503747,153.0071994,5.707154085
745,-2688,1.212958694,,,400776.7729,400.7767729,152.9993868,5.699341417
746,-2688,1.08018136,,,401177.9974,401.1779974,152.9915741,5.699341417
747,-2688,1.08018136,,,401804.4025,401.8044025,152.9837614,5.691528749
748,-2689,1.08018136,,,402430.8118,402.4308118,152.9759487,5.68371608
749,-2689,1.08018136,,,402832.0436,402.8320436,152.9681361,5.68371608
750,-2688,1.08018136,,,403458.4598,403.4584598,152.9603234,5.675903412
751,-2687,1.08018136,,,403859.6959,403.8596959,152.9525107,5.675903412
752,-2687,1.08018136,,,404486.1191,404.4861191,152.9446981,5.668090744
753,-2688,1.08018136,,,404887.3596,404.8873596,152.9368854,5.668090744
754,-2688,1.08018136,,,405513.7897,405.5137897,152.9290727,5.660278076
755,-2687,1.08018136,,,406140.2239,406.1402239,152.9212601,5.652465408
756,-2687,1.08018136,,,406541.4716,406.5414716,152.9134474,5.652465408
757,-2686,1.08018136,,,407167.9127,407.1679127,152.9056347,5.64465274
758,-2686,1.08018136,,,407569.1648,407.5691648,152.8978221,5.64465274
759,-2685,1.378539085,,,408195.6127,408.1956127,152.8900094,5.636840072
760,-2684,1.378539085,,,408596.8692,408.5968692,152.8821967,5.636840072
761,-2687,1.378539085,,,409223.3241,409.2233241,152.8743841,5.629027403
762,-2689,1.378539085,,,409624.5849,409.6245849,152.8665714,5.629027403
763,-2693,1.378539085,,,410251.0466,410.2510466,152.8587587,5.621214735
764,-2697,1.371947169,,,410877.5125,410.8775125,152.8509461,5.613402067
765,-2699,1.371947169,,,411278.7804,411.2787804,152.8431334,5.613402067
766,-2703,1.371947169,,,411905.2531,411.9052531,152.8353207,5.605589399
767,-2703,1.371947169,,,412306.5254,412.3065254,152.8275081,5.605589399
768,-2704,1.371947169,,,412933.0049,412.9330049,152.8196954,5.597776731
769,-2705,1.371947169,,,413334.2816,413.3342816,152.8118827,5.597776731
770,-2705,1.371947169,,,413960.7679,413.9607679,152.80407,5.589964063
771,-2705,1.371947169,,,414587.2584,414.5872584,152.7962574,5.582151394
772,-2706,1.065637827,,,414988.5421,414.9885421,152.7884447,5.582151394
773,-2705,1.065637827,,,415615.0393,415.6150393,152.780632,5.574338726
774,-2706,1.065637827,,,416016.3274,416.0163274,152.7728194,5.574338726
775,-2707,1.065637827,,,416642.8314,416.6428314,152.7650067,5.566526058
776,-2707,1.065637827,,,417044.1238,417.0441238,152.757194,5.566526058
777,-2707,1.065637827,,,417670.6346,417.6706346,152.7493814,5.55871339
778,-2707,1.065637827,,,418071.9313,418.0719313,152.7415687,5.55871339
779,-2707,1.065637827,86.706,-2793.706,418698.4489,418.6984489,152.733756,5.550900722
780,-2707,1.065637827,87.015,-2794.015,419324.9706,419.3249706,152.7259434,5.543088054
781,-2708,1.065637827,87.015,-2795.015,419726.2743,419.7262743,152.7181307,5.543088054
782,-2709,1.065637827,86.239,-2795.239,420352.8028,420.3528028,152.710318,5.535275386
783,-2708,1.065637827,86.239,-2794.239,420754.1107,420.7541107,152.7025054,5.535275386
784,-2707,1.065637827,,,421380.6459,421.3806459,152.6946927,5.527462717
785,-2707,1.365970373,,,421781.9582,421.7819582,152.68688,5.527462717
786,-2707,1.330175042,,,422408.5002,422.4085002,152.6790674,5.519650049
787,-2707,1.330175042,,,422809.8168,422.8098168,152.6712547,5.519650049
788,-2708,1.330175042,,,423436.3654,423.4363654,152.663442,5.511837381
789,-2708,1.330175042,,,424062.9181,424.0629181,152.6556294,5.504024713
790,-2709,1.330175042,30.038,-2739.038,424464.2416,424.4642416,152.6478167,5.504024713
791,-2710,1.330175042,29.007,-2739.007,425090.8011,425.0908011,152.640004,5.496212045
792,-2709,1.330175042,29.007,-2738.007,425492.1289,425.4921289,152.6321913,5.496212045
793,-2709,1.330175042,29.956,-2738.956,426118.695,426.118695,152.6243787,5.488399377
794,-2709,1.330175042,,,426520.0271,426.5200271,152.616566,5.488399377
795,-2709,1.330175042,,,427146.5999,427.1465999,152.6087533,5.480586708
796,-2709,1.330175042,,,427773.1767,427.7731767,152.6009407,5.47277404
797,-2709,1.352028847,39.323,-2748.323,428174.5157,428.1745157,152.593128,5.47277404
798,-2710,1.352028847,39.974,-2749.974,428801.0992,428.8010992,152.5853153,5.464961372
799,-2711,1.352028847,39.974,-2750.974,429202.4424,429.2024424,152.5775027,5.464961372
800,-2710,1.352028847,44.729,-2754.729,429829.0326,429.8290326,152.56969,5.457148704
801,-2710,1.352028847,44.729,-2754.729,430230.3801,430.2303801,152.5618773,5.457148704
802,-2710,1.352028847,37.048,-2747.048,430856.9769,430.8569769,152.5540647,5.449336036
803,-2710,1.352028847,37.048,-2747.048,431258.3286,431.2583286,152.546252,5.449336036
804,-2709,1.352028847,36.28,-2745.28,431884.932,431.884932,152.5384393,5.441523368
805,-2709,1.352028847,,,432511.5395,432.5115395,152.5306267,5.4337107
806,-2709,1.352028847,35.667,-2744.667,432912.8981,432.9128981,152.522814,5.4337107
807,-2708,1.352028847,36.243,-2744.243,433539.5122,433.5395122,152.5150013,5.425898031
808,-2707,1.352028847,36.243,-2743.243,433940.8749,433.9408749,152.5071887,5.425898031
809,-2708,1.531956434,36.22,-2744.22,434567.4956,434.5674956,152.499376,5.418085363
810,-2710,1.486140251,,,434968.8626,434.9688626,152.4915633,5.418085363
811,-2710,1.486140251,,,435595.4899,435.5954899,152.4837507,5.410272695
812,-2710,1.486140251,,,436222.1212,436.2221212,152.475938,5.402460027
813,-2710,1.486140251,,,436623.495,436.623495,152.4681253,5.402460027
814,-2711,1.486140251,37.49,-2748.49,437250.1329,437.2501329,152.4603126,5.394647359
815,-2711,1.486140251,37.49,-2748.49,437651.5109,437.6515109,152.4525,5.394647359
816,-2711,1.486140251,38.394,-2749.394,438278.1553,438.2781553,152.4446873,5.386834691
817,-2711,1.486140251,37.24,-2748.24,438679.5375,438.6795375,152.4368746,5.386834691
818,-2712,1.486140251,38.783,-2750.783,439306.1885,439.3061885,152.429062,5.379022023
819,-2712,1.486140251,36.061,-2748.061,439707.5749,439.7075749,152.4212493,5.379022023
820,-2711,1.486140251,,,440334.2324,440.3342324,152.4134366,5.371209354
821,-2712,1.486140251,,,440960.8939,440.9608939,152.405624,5.363396686
822,-2712,1.486140251,,,441362.2871,441.3622871,152.3978113,5.363396686
823,-2712,1.453087687,,,441988.9551,441.9889551,152.3899986,5.355584018
824,-2712,1.453087687,,,442390.3524,442.3903524,152.382186,5.355584018
825,-2712,1.453087687,,,443017.027,443.017027,152.3743733,5.34777135
826,-2712,1.453087687,38.281,-2750.281,443418.4285,443.4184285,152.3665606,5.34777135
827,-2712,1.453087687,37.496,-2749.496,444045.1095,444.0451095,152.358748,5.339958682
828,-2712,1.453087687,37.496,-2749.496,444446.5152,444.4465152,152.3509353,5.339958682
829,-2712,1.453087687,37.534,-2749.534,445073.2027,445.0732027,152.3431226,5.332146014
830,-2712,1.453087687,43.957,-2755.957,445699.8942,445.6998942,152.33531,5.324333345
831,-2712,1.453087687,,,446101.3066,446.1013066,152.3274973,5.324333345
832,-2712,1.448521852,,,446728.0046,446.7280046,152.3196846,5.316520677
833,-2712,1.448521852,,,447129.421,447.129421,152.311872,5.316520677
834,-2712,1.448521852,,,447756.1255,447.7561255,152.3040593,5.308708009
835,-2712,1.448521852,,,448157.5461,448.1575461,152.2962466,5.308708009
836,-2713,1.43363595,,,448784.257,448.784257,152.2884339,5.300895341
837,-2712,1.43363595,,,449410.9719,449.4109719,152.2806213,5.293082673
838,-2712,1.43363595,42.654,-2754.654,449812.3991,449.8123991,152.2728086,5.293082673
839,-2712,1.43363595,43.288,-2755.288,450439.1204,450.4391204,152.2649959,5.285270005
840,-2713,1.43363595,42.782,-2755.782,450840.5518,450.8405518,152.2571833,5.285270005
841,-2713,1.43363595,42.709,-2755.709,451467.2795,451.4672795,152.2493706,5.277457337
842,-2713,1.43363595,42.709,-2755.709,451868.715,451.868715,152.2415579,5.277457337
843,-2712,1.43363595,,,452495.4492,452.4954492,152.2337453,5.269644668
844,-2712,1.43363595,,,452896.8888,452.8968888,152.2259326,5.269644668
845,-2712,1.43363595,,,453523.6293,453.5236293,152.2181199,5.261832
846,-2712,1.43363595,,,454150.3738,454.1503738,152.2103073,5.254019332
847,-2712,1.43363595,,,454551.82,454.55182,152.2024946,5.254019332
848,-2712,1.43363595,,,455178.5708,455.1785708,152.1946819,5.246206664
849,-2712,1.436739683,,,455580.0211,455.5800211,152.1868693,5.246206664
850,-2712,1.436739683,,,456206.7783,456.2067783,152.1790566,5.238393996
851,-2712,1.436739683,,,456608.2327,456.6082327,152.1712439,5.238393996
852,-2712,1.436739683,,,457234.9963,457.2349963,152.1634313,5.230581328
853,-2712,1.436739683,47.651,-2759.651,457861.7638,457.8617638,152.1556186,5.222768659
854,-2712,1.436739683,47.651,-2759.651,458263.2247,458.2632247,152.1478059,5.222768659
855,-2712,1.45462501,48,-2760,458889.9985,458.8899985,152.1399933,5.214955991
856,-2712,1.45462501,48,-2760,459291.4636,459.2914636,152.1321806,5.214955991
857,-2712,1.45462501,,,459918.2437,459.9182437,152.1243679,5.207143323
858,-2712,1.45462501,,,460319.7128,460.3197128,152.1165553,5.207143323
859,-2712,1.45462501,,,460946.4993,460.9464993,152.1087426,5.199330655
860,-2712,1.45462501,44.334,-2756.334,461347.9724,461.3479724,152.1009299,5.199330655
861,-2712,1.429725528,44.334,-2756.334,461974.7652,461.9747652,152.0931172,5.191517987
862,-2712,1.429725528,44.334,-2756.334,462601.5619,462.6015619,152.0853046,5.183705319
863,-2712,1.429725528,44.334,-2756.334,463003.0416,463.0030416,152.0774919,5.183705319
864,-2712,1.429725528,92.05,-2804.05,463629.8445,463.6298445,152.0696792,5.175892651
865,-2712,1.429725528,92.05,-2804.05,464031.3282,464.0313282,152.0618666,5.175892651
866,-2712,1.429725528,90.67,-2802.67,464658.1375,464.6581375,152.0540539,5.168079982
867,-2712,1.429725528,90.67,-2802.67,465059.6252,465.0596252,152.0462412,5.168079982
868,-2713,1.429725528,,,465686.4407,465.6864407,152.0384286,5.160267314
869,-2713,1.429725528,,,466087.9325,466.0879325,152.0306159,5.160267314
870,-2713,1.429725528,,,466714.7543,466.7147543,152.0228032,5.152454646
871,-2713,1.429725528,,,467341.58,467.34158,152.0149906,5.144641978
872,-2713,1.429725528,,,467743.0781,467.7430781,152.0071779,5.144641978
873,-2713,1.429725528,,,468369.91,468.36991,151.9993652,5.13682931
874,-2713,1.394420862,,,468771.4122,468.7714122,151.9915526,5.13682931
875,-2713,1.394420862,,,469398.2504,469.3982504,151.9837399,5.129016642
876,-2712,1.394420862,,,469799.7566,469.7997566,151.9759272,5.129016642
877,-2712,1.394420862,,,470426.601,470.426601,151.9681146,5.121203974
878,-2712,1.38228929,,,471053.4492,471.0534492,151.9603019,5.113391305
879,-2712,1.38228929,,,471454.9618,471.4549618,151.9524892,5.113391305
880,-2711,1.38228929,,,472081.8162,472.0818162,151.9446766,5.105578637
881,-2710,1.38228929,,,472483.3328,472.4833328,151.9368639,5.105578637
882,-2710,1.38228929,,,473110.1934,473.1101934,151.9290512,5.097765969
883,-2710,1.38228929,,,473511.714,473.511714,151.9212385,5.097765969
884,-2710,1.38228929,,,474138.5808,474.1385808,151.9134259,5.089953301
885,-2709,1.38228929,,,474540.1053,474.5401053,151.9056132,5.089953301
886,-2708,1.38228929,,,475166.9783,475.1669783,151.8978005,5.082140633
887,-2705,1.356646657,,,475793.8551,475.7938551,151.8899879,5.074327965
888,-2704,1.356646657,,,476195.386,476.195386,151.8821752,5.074327965
889,-2702,1.356646657,,,476822.269,476.822269,151.8743625,5.066515296
890,-2701,1.356646657,,,477223.8038,477.2238038,151.8665499,5.066515296
891,-2702,1.356646657,,,477850.6929,477.8506929,151.8587372,5.058702628
892,-2702,1.356646657,,,478252.2317,478.2522317,151.8509245,5.058702628
893,-2702,1.356646657,,,478879.127,478.879127,151.8431119,5.05088996
894,-2701,1.356646657,,,479506.026,479.506026,151.8352992,5.043077292
895,-2701,1.356646657,,,479907.5711,479.9075711,151.8274865,5.043077292
896,-2700,1.356646657,,,480534.4763,480.5344763,151.8196739,5.035264624
897,-2701,1.356646657,,,480936.0253,480.9360253,151.8118612,5.035264624
898,-2700,1.356646657,,,481562.9366,481.5629366,151.8040485,5.027451956
899,-2701,1.356646657,,,481964.4896,481.9644896,151.7962359,5.027451956
900,-2699,1.213822365,,,482591.4069,482.5914069,151.7884232,5.019639288
901,-2699,1.213822365,,,482992.9638,482.9929638,151.7806105,5.019639288
902,-2701,1.213822365,,,483619.8873,483.6198873,151.7727979,5.011826619
903,-2704,1.213822365,,,484246.8145,484.2468145,151.7649852,5.004013951
904,-2704,1.213822365,,,484648.3777,484.6483777,151.7571725,5.004013951
905,-2707,1.213822365,53.396,-2760.396,485275.311,485.275311,151.7493598,4.996201283
906,-2706,1.213822365,41.801,-2747.801,485676.878,485.676878,151.7415472,4.996201283
907,-2707,1.213822365,40.631,-2747.631,486303.8174,486.3038174,151.7337345,4.988388615
908,-2702,1.213822365,40.631,-2742.631,486705.3883,486.7053883,151.7259218,4.988388615
909,-2703,1.213822365,40.631,-2743.631,487332.3338,487.3323338,151.7181092,4.980575947
910,-2703,1.213822365,,,487733.9086,487.7339086,151.7102965,4.980575947
911,-2707,1.213822365,41.995,-2748.995,488360.8601,488.3608601,151.7024838,4.972763279
912,-2709,1.060131669,40.586,-2749.586,488987.8153,488.9878153,151.6946712,4.96495061
913,-2708,1.060131669,40.311,-2748.311,489389.3963,489.3893963,151.6868585,4.96495061
914,-2711,1.060131669,39.404,-2750.404,490016.3575,490.0163575,151.6790458,4.957137942
915,-2711,1.060131669,,,490417.9425,490.4179425,151.6712332,4.957137942
916,-2713,1.060131669,,,491044.9097,491.0449097,151.6634205,4.949325274
917,-2713,1.060131669,,,491446.4985,491.4464985,151.6556078,4.949325274
918,-2713,1.060131669,,,492073.4717,492.0734717,151.6477952,4.941512606
919,-2713,1.060131669,,,492700.4487,492.7004487,151.6399825,4.933699938
920,-2713,1.060131669,,,493102.0436,493.1020436,151.6321698,4.933699938
921,-2713,1.060131669,,,493729.0265,493.7290265,151.6243572,4.92588727
922,-2713,1.060131669,,,494130.6254,494.1306254,151.6165445,4.92588727
923,-2713,0.937490284,,,494757.6143,494.7576143,151.6087318,4.918074602
924,-2713,0.937490284,,,495159.2169,495.1592169,151.6009192,4.918074602
925,-2713,1.110574126,,,495786.2118,495.7862118,151.5931065,4.910261933
926,-2713,1.110574126,,,496187.8183,496.1878183,151.5852938,4.910261933
927,-2713,1.110574126,,,496814.8192,496.8148192,151.5774811,4.902449265
928,-2713,1.110574126,,,497441.8236,497.4418236,151.5696685,4.894636597
929,-2713,1.110574126,,,497843.4363,497.8434363,151.5618558,4.894636597
930,-2713,1.110574126,,,498470.4467,498.4704467,151.5540431,4.886823929
931,-2713,1.110574126,47.044,-2760.044,498872.0631,498.8720631,151.5462305,4.886823929
932,-2713,1.110574126,46.988,-2759.988,499499.0795,499.4990795,151.5384178,4.879011261
933,-2713,1.110574126,47.244,-2760.244,499900.6998,499.9006998,151.5306051,4.879011261
934,-2713,1.110574126,47.321,-2760.321,500527.7221,500.5277221,151.5227925,4.871198593
935,-2712,1.110574126,,,500929.3461,500.9293461,151.5149798,4.871198593
936,-2712,1.110574126,,,501556.3743,501.5563743,151.5071671,4.863385925
937,-2712,1.110574126,,,502183.4062,502.1834062,151.4993545,4.855573256
938,-2712,1.161306143,,,502585.0363,502.5850363,151.4915418,4.855573256
939,-2712,1.161306143,,,503212.0741,503.2120741,151.4837291,4.847760588
940,-2713,1.161306143,,,503613.708,503.613708,151.4759165,4.847760588
941,-2713,1.161306143,,,504240.7516,504.2407516,151.4681038,4.83994792
942,-2713,1.161306143,42.15,-2755.15,504642.3893,504.6423893,151.4602911,4.83994792
943,-2713,1.161306143,42.769,-2755.769,505269.4388,505.2694388,151.4524785,4.832135252
944,-2711,1.161306143,42.351,-2753.351,505896.4919,505.8964919,151.4446658,4.824322584
945,-2711,1.161306143,42.351,-2753.351,506298.1356,506.2981356,151.4368531,4.824322584
946,-2712,1.170715451,42.611,-2754.611,506925.1946,506.9251946,151.4290405,4.816509916
947,-2712,1.170715451,,,507326.8421,507.3268421,151.4212278,4.816509916
948,-2712,1.170715451,,,507953.9069,507.9539069,151.4134151,4.808697247
949,-2712,1.170715451,,,508355.5582,508.3555582,151.4056024,4.808697247
950,-2713,1.170715451,,,508982.6288,508.9826288,151.3977898,4.800884579
951,-2713,1.252745152,,,509384.2838,509.3842838,151.3899771,4.800884579
952,-2713,1.252745152,,,510011.3603,510.0113603,151.3821644,4.793071911
953,-2712,1.252745152,,,510638.4404,510.6384404,151.3743518,4.785259243
954,-2712,1.252745152,,,511040.1014,511.0401014,151.3665391,4.785259243
955,-2712,1.252745152,,,511667.1872,511.6671872,151.3587264,4.777446575
956,-2712,1.252745152,46.832,-2758.832,512068.8519,512.0688519,151.3509138,4.777446575
957,-2712,1.252745152,44.469,-2756.469,512695.9436,512.6959436,151.3431011,4.769633907
958,-2712,1.252745152,53.413,-2765.413,513097.6121,513.0976121,151.3352884,4.769633907
959,-2711,1.252745152,53.902,-2764.902,513724.7095,513.7247095,151.3274758,4.761821239
960,-2712,1.252745152,,,514351.8106,514.3518106,151.3196631,4.75400857
961,-2713,1.252745152,,,514753.4849,514.7534849,151.3118504,4.75400857
962,-2713,1.252745152,,,515380.5917,515.3805917,151.3040378,4.746195902
963,-2713,1.252745152,,,515782.2698,515.7822698,151.2962251,4.746195902
964,-2712,1.302888989,,,516409.3824,516.4093824,151.2884124,4.738383234
965,-2711,1.302888989,,,516811.0642,516.8110642,151.2805998,4.738383234
966,-2710,1.302888989,,,517438.1825,517.4381825,151.2727871,4.730570566
967,-2710,1.302888989,,,517839.868,517.839868,151.2649744,4.730570566
968,-2710,1.302888989,,,518466.992,518.466992,151.2571618,4.722757898
969,-2710,1.278017521,,,519094.1196,519.0941196,151.2493491,4.71494523
970,-2711,1.278017521,,,519495.811,519.495811,151.2415364,4.71494523
971,-2712,1.278017521,,,520122.9443,520.1229443,151.2337237,4.707132561
972,-2712,1.278017521,,,520524.6394,520.5246394,151.2259111,4.707132561
973,-2712,1.278017521,,,521151.7784,521.1517784,151.2180984,4.699319893
974,-2713,1.278017521,,,521553.4771,521.5534771,151.2102857,4.699319893
975,-2714,1.278017521,,,522180.6219,522.1806219,151.2024731,4.691507225
976,-2713,1.336369038,,,522582.3242,522.5823242,151.1946604,4.691507225
977,-2712,1.336369038,,,523209.4747,523.2094747,151.1868477,4.683694557
978,-2705,1.336369038,,,523836.6286,523.8366286,151.1790351,4.675881889
979,-2706,1.336369038,,,524238.3368,524.2383368,151.1712224,4.675881889
980,-2712,1.336369038,,,524865.4964,524.8654964,151.1634097,4.668069221
981,-2712,1.336369038,,,525267.2083,525.2672083,151.1555971,4.668069221
982,-2712,1.336369038,,,525894.3736,525.8943736,151.1477844,4.660256553
983,-2711,1.336369038,,,526296.0891,526.2960891,151.1399717,4.660256553
984,-2711,1.336369038,,,526923.26,526.92326,151.1321591,4.652443884
985,-2711,1.336369038,,,527550.4344,527.5504344,151.1243464,4.644631216
986,-2711,1.336369038,,,527952.1558,527.9521558,151.1165337,4.644631216
987,-2711,1.336369038,,,528579.3358,528.5793358,151.1087211,4.636818548
988,-2711,1.336369038,,,528981.0608,528.9810608,151.1009084,4.636818548
989,-2711,1.380428314,,,529608.2464,529.6082464,151.0930957,4.62900588
990,-2711,1.380428314,,,530009.975,530.009975,151.0852831,4.62900588
991,-2711,1.380428314,,,530637.1663,530.6371663,151.0774704,4.621193212
992,-2711,1.380428314,,,531038.8985,531.0388985,151.0696577,4.621193212
993,-2711,1.378855944,,,531666.0954,531.6660954,151.061845,4.613380544
994,-2711,1.378855944,,,532293.2957,532.2932957,151.0540324,4.605567876
995,-2712,1.378855944,,,532695.0336,532.6950336,151.0462197,4.605567876
996,-2713,1.378855944,,,533322.2396,533.3222396,151.038407,4.597755207
997,-2713,1.378855944,,,533723.9811,533.7239811,151.0305944,4.597755207
998,-2714,1.378855944,,,534351.1926,534.3511926,151.0227817,4.589942539
999,-2714,1.378855944,,,534752.9377,534.7529377,151.014969,4.589942539
1000,-2712,1.378855944,,,535380.1548,535.3801548,151.0071564,4.582129871
1001,-2711,1.378855944,,,536007.3753,536.0073753,150.9993437,4.574317203
1002,-2710,1.370718956,,,536409.1261,536.4091261,150.991531,4.574317203
1003,-2710,1.370718956,,,537036.3522,537.0363522,150.9837184,4.566504535
1004,-2710,1.370718956,,,537438.1066,537.4381066,150.9759057,4.566504535
1005,-2711,1.370718956,,,538065.3382,538.0653382,150.968093,4.558691867
1006,-2711,1.370718956,,,538467.0962,538.4670962,150.9602804,4.558691867
1007,-2711,1.370718956,,,539094.3333,539.0943333,150.9524677,4.550879198
1008,-2711,1.370718956,,,539496.0948,539.4960948,150.944655,4.550879198
1009,-2710,1.370718956,,,540123.3375,540.1233375,150.9368424,4.54306653
1010,-2710,1.370718956,,,540123.3375,540.1233375,150.9368424,4.54306653
