id,Elevation,dist_m,dist_km,RMSh,RMSs,pc,pc_pn,pn
630,-2705,343344,343.344,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
631,-2706,343984,343.984,1.60773015,0.805145025,67.57189178,-0.274633765,67.8465271
632,-2707,344624,344.624,1.552967191,0.749816716,68.09671021,0.035019793,68.06169128
633,-2707,344999,344.999,1.552967191,0.749816716,68.09671021,0.035019793,68.06169128
634,-2707,345639,345.639,1.552967191,0.749816716,68.09671021,0.035019793,68.06169128
635,-2707,345639,345.639,1.552967191,0.749816716,68.09671021,0.035019793,68.06169128
636,-2707,346054,346.054,1.552967191,0.749816716,68.09671021,0.035019793,68.06169128
637,-2707,346615,346.615,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
638,-2707,347060,347.06,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
639,-2707,347505,347.505,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
640,-2707,347950,347.95,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
641,-2708,348511,348.511,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
642,-2708,348956,348.956,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
643,-2709,349401,349.401,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
644,-2710,349846,349.846,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
645,-2707,350407,350.407,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
646,-2708,350852,350.852,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
647,-2709,351297,351.297,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
648,-2711,351742,351.742,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
649,-2711,352302,352.302,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
650,-2711,352748,352.748,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
651,-2711,353193,353.193,1.497145534,0.766438007,68.45172882,0.268306851,68.1834259
652,-2712,353638,353.638,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
653,-2712,354198,354.198,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
654,-2712,354643,354.643,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
655,-2713,355089,355.089,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
656,-2714,355534,355.534,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
657,-2716,356094,356.094,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
658,-2716,356539,356.539,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
659,-2716,356985,356.985,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
660,-2716,357430,357.43,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
661,-2715,357990,357.99,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
662,-2714,358436,358.436,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
663,-2713,358881,358.881,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
664,-2713,359441,359.441,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
665,-2713,359886,359.886,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
666,-2713,360332,360.332,1.448847651,0.748175085,68.86450958,0.268368065,68.596138
667,-2713,360777,360.777,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
668,-2714,361337,361.337,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
669,-2714,361783,361.783,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
670,-2715,362228,362.228,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
671,-2716,362673,362.673,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
672,-2716,363234,363.234,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
673,-2716,363679,363.679,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
674,-2715,364124,364.124,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
675,-2716,364569,364.569,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
676,-2716,365130,365.13,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
677,-2716,365575,365.575,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
678,-2716,366020,366.02,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
679,-2716,366465,366.465,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
680,-2716,367026,367.026,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
681,-2716,367471,367.471,1.330883026,0.706951976,69.84685516,1.258675337,68.58818054
682,-2716,367916,367.916,1.301193357,0.681028247,70.10861206,1.394403458,68.71421051
683,-2716,368361,368.361,1.301193357,0.681028247,70.10861206,1.394403458,68.71421051
684,-2716,368922,368.922,1.301193357,0.681028247,70.10861206,1.394403458,68.71421051
685,-2716,369367,369.367,1.301193357,0.681028247,70.10861206,1.394403458,68.71421051
686,-2716,369812,369.812,1.301193357,0.681028247,70.10861206,1.394403458,68.71421051
687,-2716,370257,370.257,1.301193357,0.681028247,70.10861206,1.394403458,68.71421051
688,-2715,370818,370.818,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
689,-2715,371263,371.263,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
690,-2715,371708,371.708,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
691,-2715,372154,372.154,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
692,-2715,372714,372.714,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
693,-2715,373160,373.16,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
694,-2715,373605,373.605,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
695,-2715,374166,374.166,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
696,-2715,374611,374.611,1.224461913,0.527412534,70.75434875,1.335392952,69.41896057
697,-2715,375056,375.056,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
698,-2715,375501,375.501,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
699,-2716,376062,376.062,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
700,-2716,376507,376.507,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
701,-2716,376952,376.952,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
702,-2716,377397,377.397,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
703,-2716,377958,377.958,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
704,-2716,378403,378.403,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
705,-2716,378848,378.848,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
706,-2716,379294,379.294,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
707,-2717,379855,379.855,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
708,-2717,380300,380.3,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
709,-2717,380745,380.745,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
710,-2717,381190,381.19,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
711,-2717,381751,381.751,1.231268406,0.567772448,70.7243576,1.695729852,69.02862549
712,-2717,382196,382.196,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
713,-2718,382641,382.641,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
714,-2717,383086,383.086,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
715,-2717,383647,383.647,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
716,-2716,384092,384.092,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
717,-2716,384538,384.538,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
718,-2715,384983,384.983,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
719,-2714,385544,385.544,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
720,-2714,385989,385.989,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
721,-2714,386434,386.434,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
722,-2714,386995,386.995,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
723,-2713,387440,387.44,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
724,-2712,387885,387.885,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
725,-2714,388331,388.331,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
726,-2716,388891,388.891,1.317297697,0.649161875,70.12796783,1.388681054,68.73928833
727,-2718,389337,389.337,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
728,-2717,389782,389.782,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
729,-2716,390227,390.227,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
730,-2717,390788,390.788,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
731,-2716,391233,391.233,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
732,-2715,391678,391.678,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
733,-2715,392124,392.124,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
734,-2716,392685,392.685,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
735,-2717,393130,393.13,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
736,-2716,393575,393.575,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
737,-2714,394020,394.02,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
738,-2714,394581,394.581,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
739,-2714,395026,395.026,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
740,-2714,395472,395.472,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
741,-2714,395917,395.917,1.428623676,0.719759703,69.45973969,1.318701148,68.14103699
742,-2714,396478,396.478,1.421676874,0.795681834,69.53107452,2.015843868,67.51522827
743,-2714,396923,396.923,1.421676874,0.795681834,69.53107452,2.015843868,67.51522827
744,-2714,397368,397.368,1.421676874,0.795681834,69.53107452,2.015843868,67.51522827
745,-2714,397813,397.813,1.421676874,0.795681834,69.53107452,2.015843868,67.51522827
746,-2713,398374,398.374,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
747,-2713,398820,398.82,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
748,-2714,399265,399.265,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
749,-2714,399826,399.826,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
750,-2714,400271,400.271,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
751,-2714,400716,400.716,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
752,-2714,401161,401.161,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
753,-2714,401722,401.722,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
754,-2714,402168,402.168,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
755,-2715,402613,402.613,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
756,-2715,403058,403.058,1.402142644,0.776729822,69.64847565,2.138393402,67.51008606
757,-2714,403619,403.619,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
758,-2714,404064,404.064,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
759,-2714,404510,404.51,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
760,-2714,404955,404.955,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
761,-2715,405516,405.516,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
762,-2715,405961,405.961,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
763,-2715,406406,406.406,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
764,-2715,406852,406.852,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
765,-2715,407413,407.413,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
766,-2715,407858,407.858,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
767,-2714,408303,408.303,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
768,-2714,408748,408.748,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
769,-2714,409309,409.309,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
770,-2714,409755,409.755,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
771,-2714,410200,410.2,1.369437575,0.801775038,69.90699005,2.751364946,67.15563202
772,-2714,410645,410.645,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
773,-2714,411206,411.206,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
774,-2714,411651,411.651,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
775,-2714,412097,412.097,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
776,-2714,412658,412.658,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
777,-2714,413103,413.103,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
778,-2714,413548,413.548,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
779,-2714,413994,413.994,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
780,-2714,414555,414.555,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
781,-2714,415000,415,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
782,-2715,415445,415.445,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
783,-2715,415890,415.89,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
784,-2715,416451,416.451,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
785,-2715,416897,416.897,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
786,-2715,417342,417.342,1.268724322,0.771261394,70.66002655,3.724312782,66.93571472
787,-2715,417787,417.787,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
788,-2715,418348,418.348,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
789,-2715,418794,418.794,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
790,-2715,419239,419.239,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
791,-2715,419684,419.684,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
792,-2715,420245,420.245,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
793,-2715,420691,420.691,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
794,-2715,421136,421.136,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
795,-2714,421581,421.581,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
796,-2714,422142,422.142,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
797,-2714,422588,422.588,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
798,-2715,423033,423.033,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
799,-2715,423478,423.478,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
800,-2715,424039,424.039,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
801,-2715,424485,424.485,1.178003311,0.745091319,71.25569916,4.712316513,66.54338074
802,-2715,424930,424.93,1.121733665,0.705314159,71.64472961,5.323933125,66.32079315
803,-2715,425375,425.375,1.121733665,0.705314159,71.64472961,5.323933125,66.32079315
804,-2715,425936,425.936,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
805,-2715,426382,426.382,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
806,-2715,426827,426.827,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
807,-2715,427388,427.388,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
808,-2715,427833,427.833,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
809,-2715,428279,428.279,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
810,-2715,428724,428.724,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
811,-2715,429285,429.285,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
812,-2715,429730,429.73,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
813,-2716,430176,430.176,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
814,-2716,430621,430.621,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
815,-2716,431182,431.182,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
816,-2716,431628,431.628,1.073731303,0.643076181,71.94216156,5.395692348,66.54647064
817,-2715,432073,432.073,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
818,-2715,432518,432.518,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
819,-2715,433079,433.079,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
820,-2715,433525,433.525,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
821,-2715,433970,433.97,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
822,-2715,434415,434.415,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
823,-2715,434977,434.977,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
824,-2715,435422,435.422,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
825,-2716,435867,435.867,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
826,-2716,436313,436.313,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
827,-2716,436874,436.874,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
828,-2716,437319,437.319,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
829,-2716,437764,437.764,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
830,-2716,438210,438.21,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
831,-2716,438771,438.771,1.042458773,0.632742822,72.19924164,5.838737965,66.36050415
832,-2716,439216,439.216,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
833,-2716,439662,439.662,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
834,-2717,440223,440.223,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
835,-2717,440668,440.668,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
836,-2717,441114,441.114,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2717,441559,441.559,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2717,442120,442.12,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2717,442565,442.565,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2716,443011,443.011,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2716,443456,443.456,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2716,444017,444.017,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2716,444463,444.463,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2716,444908,444.908,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2717,445353,445.353,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2717,445915,445.915,1.082790256,0.617424965,71.89295959,5.23497963,66.65798187
,-2718,446360,446.36,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2718,446805,446.805,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2718,447251,447.251,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,447812,447.812,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,448257,448.257,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,448703,448.703,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,449148,449.148,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,449709,449.709,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,450155,450.155,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,450600,450.6,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,451046,451.046,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2717,451607,451.607,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2716,452052,452.052,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2716,452498,452.498,1.205139399,0.705133498,71.11044312,4.722114086,66.38832855
,-2716,453059,453.059,1.120296121,0.657254815,71.58773041,5.350237846,66.23748779
,-2716,453504,453.504,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2716,453950,453.95,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2716,454395,454.395,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,454956,454.956,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,455402,455.402,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,455847,455.847,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,456292,456.292,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2718,456854,456.854,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2718,457299,457.299,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2718,457745,457.745,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2718,458190,458.19,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,458751,458.751,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,459197,459.197,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,459642,459.642,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,460087,460.087,1.254062653,0.732376337,70.76462555,4.746392727,66.01823425
,-2717,460649,460.649,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2717,461094,461.094,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2717,461540,461.54,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,461985,461.985,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,462546,462.546,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,462992,462.992,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,463437,463.437,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,463883,463.883,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,464444,464.444,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2719,464889,464.889,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2719,465335,465.335,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2719,465780,465.78,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2719,466341,466.341,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2719,466787,466.787,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2719,467232,467.232,1.332311511,0.792477846,70.14637756,4.166778564,65.979599
,-2718,467794,467.794,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2718,468239,468.239,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2718,468685,468.685,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2718,469130,469.13,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2719,469691,469.691,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2719,470137,470.137,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2719,470582,470.582,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2719,471028,471.028,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2719,471589,471.589,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2720,472034,472.034,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2720,472480,472.48,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2720,472925,472.925,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2720,473487,473.487,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2720,473932,473.932,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2720,474378,474.378,1.395401239,0.847336113,69.62922668,2.929781437,66.69944763
,-2719,474823,474.823,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2719,475384,475.384,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2719,475830,475.83,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2719,476275,476.275,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2719,476721,476.721,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2720,477282,477.282,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2720,477728,477.728,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2720,478173,478.173,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2720,478619,478.619,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2721,479180,479.18,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
,-2721,479625,479.625,1.403206348,0.7947613,69.62216187,1.777951121,67.84421539
