Source_X,Source_Y,Sub 1 Thickness,Destination_Latitude,Destination_Longitude
-407050.4,288836.2,50.010,4.8951009,152.1240997
-407110.7,289338.4,49.337,4.9036005,152.1229992
-407159.7,289775.6,49.300,4.9110005,152.1220997
-407208.8,290206.9,48.589,4.9183005,152.1211994
-407263.1,290709.0,48.589,4.9267993,152.1201992
-407312.1,291140.3,47.975,4.9340993,152.1193003
-407372.3,291642.6,47.879,4.9426004,152.1182006
-407421.4,292073.9,47.879,4.9499002,152.1172997
-407470.4,292511.1,47.879,4.9573001,152.1163994
-407524.6,293013.3,47.323,4.9658004,152.1154001
-407573.6,293444.6,47.169,4.9731002,152.1145005
-407622.7,293875.9,47.169,4.9804000,152.1135991
-407682.8,294378.2,47.169,4.9889008,152.1125001
-407725.8,294809.4,46.920,4.9961999,152.1117010
-407774.8,295246.6,46.570,5.0035995,152.1107998
-407834.9,295748.9,46.459,5.0121003,152.1097003
-407883.9,296180.2,46.459,5.0193999,152.1087999
-407938.1,296682.4,45.749,5.0278999,152.1077993
-407987.0,297113.7,45.749,5.0351995,152.1069003
-408036.0,297545.1,45.749,5.0425007,152.1059995
-408096.0,298053.2,45.039,5.0510995,152.1048999
-408144.9,298484.6,45.039,5.0584007,152.1040004
-408193.8,298915.9,44.673,5.0657001,152.1031009
-408248.0,299418.1,44.334,5.0741999,152.1020993
-408296.9,299849.4,44.334,5.0814993,152.1011995
-408356.8,300357.6,44.334,5.0900996,152.1001007
-408399.8,300788.9,44.334,5.0974000,152.0992998
-408448.7,301220.3,44.334,5.1047010,152.0983996
-408508.7,301722.5,44.334,5.1131995,152.0972997
-408557.6,302153.9,44.334,5.1205004,152.0963991
-408606.4,302585.2,44.334,5.1277996,152.0955002
-408660.4,303093.3,44.334,5.1363991,152.0944996
-408709.2,303524.7,44.334,5.1436999,152.0936004
-408758.1,303956.1,44.334,5.1510007,152.0926993
-408818.0,304458.3,44.334,5.1594990,152.0916001
-408866.8,304889.7,44.334,5.1667998,152.0907004
-408920.8,305391.9,44.334,5.1752991,152.0897002
-408969.5,305829.2,44.334,5.1826998,152.0888008
-409018.3,306260.6,44.334,5.1900004,152.0879007
-409072.3,306762.8,44.334,5.1984996,152.0868999
-409121.1,307194.2,44.334,5.2058002,152.0859995
-409169.8,307625.6,44.334,5.2131007,152.0851007
-409229.7,308127.9,44.334,5.2216004,152.0840002
-409278.4,308565.2,44.334,5.2290009,152.0831000
-409327.2,308996.5,44.334,5.2362996,152.0821991
-409381.0,309498.8,44.334,5.2448004,152.0812007
-409429.8,309930.2,44.334,5.2521007,152.0802995
-409489.6,310432.5,44.509,5.2606003,152.0791999
-409538.3,310863.9,44.684,5.2679006,152.0783001
-409586.9,311301.2,44.858,5.2753008,152.0774007
-409640.8,311803.4,45.033,5.2837997,152.0763999
-409689.5,312234.8,45.039,5.2910999,152.0754997
-409738.2,312666.2,45.039,5.2984001,152.0745993
-409792.0,313168.5,45.039,5.3069005,152.0735996
-409840.6,313599.9,45.039,5.3142007,152.0727007
-409889.3,314031.3,45.039,5.3215007,152.0717999
-409949.0,314539.5,45.039,5.3300999,152.0706994
-409997.6,314970.9,45.039,5.3374000,152.0698000
-410051.4,315473.2,45.039,5.3459002,152.0687995
-410100.0,315904.6,45.039,5.3532002,152.0678998
-412149.8,334267.3,36.595,5.6639007,152.0298002
-412198.1,334698.8,41.644,5.6712011,152.0288998
-412246.3,335130.2,38.482,5.6784997,152.0280009
-412305.6,335632.7,35.596,5.6870006,152.0269007
-412353.9,336064.2,37.536,5.6943009,152.0259998
-412402.1,336495.6,39.366,5.7015994,152.0251006
-412455.4,337003.9,34.480,5.7101997,152.0240996
-412503.6,337435.4,38.092,5.7174998,152.0232000
-412551.8,337866.9,35.675,5.7248000,152.0223003
-412605.1,338369.3,31.811,5.7333002,152.0213000
-412653.3,338800.8,34.684,5.7406003,152.0204000
-412712.5,339303.3,35.918,5.7491008,152.0193001
-412760.7,339734.8,34.594,5.7564009,152.0183998
-412808.8,340172.2,35.602,5.7638008,152.0174999
-412862.0,340674.6,33.907,5.7723008,152.0165005
-412910.2,341106.1,32.644,5.7796007,152.0155997
-412958.3,341537.6,40.888,5.7869006,152.0147006
-413017.5,342040.0,33.669,5.7953993,152.0135997
-413065.6,342471.6,34.580,5.8027008,152.0127002
-413118.7,342979.9,43.214,5.8113006,152.0117004
-413166.8,343411.4,40.242,5.8186004,152.0108007
-413214.9,343842.9,33.972,5.8259001,152.0099008
-413274.0,344345.4,51.533,5.8344003,152.0088007
-413322.1,344776.9,46.015,5.8417000,152.0079006
-413364.3,345208.3,39.305,5.8489992,152.0070996
-413423.3,345716.8,41.595,5.8576009,152.0059994
-413471.3,346148.3,32.580,5.8649004,152.0051005
-413519.4,346579.8,32.735,5.8722000,152.0041998
-413572.5,347082.2,32.720,5.8806995,152.0031997
-413620.5,347513.8,33.331,5.8880007,152.0023004
-413679.5,348016.3,32.656,5.8965005,152.0012007
-413727.6,348447.8,32.791,5.9037999,152.0002993
-413775.6,348879.3,28.527,5.9110993,151.9993996
-413828.5,349387.7,22.522,5.9197003,151.9984008
-413876.5,349819.2,24.663,5.9269997,151.9975007
-413924.5,350250.8,26.605,5.9343006,151.9966005
-413983.5,350753.3,20.623,5.9428003,151.9954998
-414031.5,351184.8,22.519,5.9500995,151.9945993
-417909.2,386470.9,50.312,6.5468999,151.9212998
-417961.4,386973.5,43.446,6.5553997,151.9203002
-418008.7,387405.2,41.989,6.5626998,151.9193999
-418056.0,387836.9,41.436,6.5699999,151.9184996
-418108.1,388345.4,45.031,6.5785994,151.9174997
-418155.3,388777.1,40.679,6.5858995,151.9166007
-418213.4,389279.8,43.562,6.5943993,151.9155008
-418260.7,389711.5,40.269,6.6016992,151.9145998
-418307.9,390143.3,41.319,6.6090008,151.9137004
-418360.1,390645.9,38.814,6.6175003,151.9126994
-418407.3,391077.6,45.816,6.6248001,151.9117996
-418454.5,391509.3,34.738,6.6321000,151.9108998
-418512.4,392017.9,37.487,6.6406995,151.9098008
-418559.6,392449.7,38.510,6.6480010,151.9089006
-418611.7,392952.3,38.463,6.6565002,151.9079004
-418658.9,393384.0,39.284,6.6637999,151.9069999
-418706.1,393815.7,39.181,6.6710996,151.9060993
-418764.1,394318.5,38.050,6.6796007,151.9049992
-418811.2,394750.2,37.374,6.6869003,151.9040999
-418858.3,395181.9,38.598,6.6941998,151.9032005
-418910.3,395690.5,46.256,6.7028005,151.9021996
-418957.4,396122.2,44.675,6.7101000,151.9012999
-419004.5,396553.9,35.310,6.7173995,151.9004000
-419062.4,397056.7,48.652,6.7259004,151.8993006
-419109.5,397488.4,48.501,6.7331998,151.8984004
-419161.5,397991.1,51.765,6.7417003,151.8974000
-419208.6,398422.8,47.325,6.7489996,151.8964996
-419255.6,398860.5,48.666,6.7564006,151.8955992
-419313.4,399363.2,50.408,6.7648996,151.8945006
-419360.5,399795.0,50.299,6.7722005,151.8935997
-419401.6,400226.6,59.464,6.7794995,151.8927998
-419459.4,400729.4,47.685,6.7880001,151.8917006
-419506.5,401161.2,48.795,6.7953009,151.8907993
-281818.0,271303.3,69.517,4.6154001,154.2355008
-281880.7,270804.0,69.103,4.6068997,154.2344997
-281936.9,270375.3,68.557,4.5996009,154.2336002
-281993.1,269946.5,67.826,4.5923005,154.2327006
-282061.7,269441.3,66.475,4.5836991,154.2316005
-282117.9,269012.6,68.089,4.5764004,154.2307008
-282180.6,268513.3,65.675,4.5679000,154.2296993
-282236.8,268084.5,64.824,4.5605997,154.2287995
-282293.0,267655.8,66.233,4.5533010,154.2278997
-282355.6,267150.6,64.498,4.5447004,154.2269004
-282411.8,266721.8,64.669,4.5374001,154.2260004
-282468.0,266293.0,65.803,4.5300998,154.2251004
-282536.5,265793.8,64.743,4.5216006,154.2240007
-282586.8,265364.9,66.198,4.5142993,154.2232000
-282643.0,264936.2,64.781,4.5070007,154.2222998
-282711.5,264431.0,65.492,4.4983996,154.2212005
-282767.7,264002.3,65.414,4.4911010,154.2203002
-282830.3,263502.9,65.445,4.4825992,154.2192996
-282886.4,263074.2,64.450,4.4753008,154.2184008
-282942.6,262645.4,64.593,4.4680006,154.2175003
-283005.2,262140.2,64.225,4.4594002,154.2165002
-283061.4,261711.4,64.272,4.4521000,154.2155995
-283117.5,261282.6,64.741,4.4447999,154.2147005
-283186.0,260783.3,64.433,4.4362993,154.2136000
-283242.2,260354.5,64.700,4.4289992,154.2126992
-283292.4,259925.7,64.391,4.4216998,154.2118995
-283360.9,259420.6,63.869,4.4131005,154.2107994
-283417.0,258991.8,64.809,4.4058005,154.2099001
-283479.5,258492.5,65.598,4.3973006,154.2089004
-283535.7,258063.7,64.151,4.3900006,154.2079993
-283591.8,257634.9,64.135,4.3827007,154.2070998
-283654.3,257129.7,65.121,4.3741005,154.2061005
-283710.4,256700.9,66.968,4.3668005,154.2052009
-283766.6,256272.1,63.919,4.3595006,154.2042995
-283835.0,255772.8,64.821,4.3510002,154.2031999
-283891.1,255344.0,65.278,4.3437003,154.2023001
-283947.3,254909.3,66.032,4.3363001,154.2013991
-284009.7,254410.0,65.660,4.3278004,154.2004005
-284065.8,253981.2,64.649,4.3205006,154.1995005
-284128.3,253481.8,65.197,4.3119992,154.1985000
-284184.4,253053.0,66.452,4.3046994,154.1975999
-284240.5,252618.3,65.522,4.2972992,154.1967003
81971.5,372324.5,12.769,6.3540006,160.3912992
81917.4,372752.2,16.721,6.3613010,160.3904006
81863.2,373179.8,16.285,6.3685997,160.3895004
81797.0,373683.7,17.157,6.3772010,160.3884000
81742.8,374111.3,18.137,6.3844997,160.3874997
81688.6,374539.0,22.959,6.3918002,160.3865994
81628.4,375037.0,22.587,6.4003004,160.3856006
81574.2,375464.7,22.805,6.4076009,160.3847003
81520.0,375898.2,22.494,6.4150003,160.3838003
81459.7,376396.2,22.755,6.4235006,160.3827997
81405.5,376823.8,23.442,6.4307993,160.3818994
81339.4,377321.8,24.354,6.4392998,160.3808004
81285.2,377755.3,24.243,6.4466993,160.3799004
81231.0,378183.0,25.403,6.4539997,160.3790001
81170.7,378681.0,25.910,6.4625000,160.3779995
81116.5,379108.7,27.612,6.4698004,160.3770992
81062.4,379536.3,27.237,6.4770992,160.3762006
80996.2,380040.2,28.982,6.4857004,160.3751001
80942.0,380467.8,29.318,6.4929992,160.3741998
80887.8,380895.5,29.581,6.5002996,160.3732995
80827.6,381393.5,30.204,6.5087999,160.3723006
80773.4,381821.2,30.620,6.5161003,160.3714003
80707.2,382325.0,31.605,6.5246999,160.3702997
80653.0,382752.7,32.628,6.5320003,160.3693994
80598.9,383180.3,32.919,6.5392991,160.3685008
80538.6,383678.3,34.996,6.5477993,160.3675001
80484.4,384106.0,34.188,6.5550998,160.3665998
80430.2,384533.7,34.890,6.5624002,160.3656994
80370.0,385037.5,34.876,6.5709995,160.3647007
80315.8,385465.2,34.873,6.5782999,160.3638004
80261.6,385892.9,34.873,6.5856004,160.3629000
80195.4,386390.8,34.873,6.5940992,160.3617992
80141.3,386818.5,33.872,6.6013997,160.3609005
80087.1,387252.1,34.163,6.6088008,160.3600004
80026.8,387750.0,34.173,6.6172994,160.3589997
79972.6,388177.7,34.163,6.6245998,160.3580993
79906.5,388675.7,34.186,6.6331004,160.3570001
79852.3,389103.3,34.163,6.6403992,160.3560997
79798.1,389536.9,34.163,6.6478003,160.3551996
79737.9,390034.9,34.251,6.6563006,160.3542006
79683.7,390462.5,34.336,6.6635993,160.3533002
79629.5,390890.2,32.992,6.6708998,160.3523998
79563.4,391388.2,33.453,6.6794003,160.3513005
79509.2,391821.7,33.453,6.6867997,160.3504004
245861.0,363894.7,65.473,6.1955003,163.1685006
245811.2,363459.6,52.327,6.1881003,163.1675999
245761.4,363030.3,50.595,6.1807990,163.1667001
245700.3,362530.6,62.861,6.1723008,163.1655998
245650.5,362101.3,58.521,6.1649995,163.1647001
245595.3,361601.6,54.265,6.1565004,163.1636999
245545.5,361172.3,55.458,6.1491990,163.1628005
245495.7,360737.3,55.134,6.1418006,163.1619004
245440.5,360237.5,47.980,6.1332998,163.1609004
245390.6,359808.3,55.326,6.1260001,163.1599996
245340.8,359379.1,53.259,6.1187003,163.1591006
245279.6,358879.3,51.571,6.1102002,163.1579994
245229.8,358450.1,51.016,6.1029004,163.1571006
245179.9,358020.9,49.605,6.0956006,163.1562001
245124.7,357515.3,50.951,6.0870009,163.1552001
245074.8,357086.0,50.127,6.0796993,163.1542998
245019.5,356586.3,50.568,6.0712000,163.1532991
244969.7,356157.1,50.697,6.0639001,163.1524008
244919.8,355727.9,48.992,6.0566002,163.1515008
244858.6,355222.2,47.230,6.0479994,163.1503998
244808.7,354793.0,47.025,6.0406995,163.1495000
244758.8,354363.8,46.888,6.0333995,163.1486003
244703.5,353864.1,46.726,6.0249000,163.1476003
244653.5,353434.9,45.828,6.0176000,163.1466991
244603.6,353005.7,47.955,6.0102999,163.1457997
244548.3,352500.1,46.774,6.0017000,163.1447992
244498.4,352070.9,46.177,5.9943999,163.1439000
244437.2,351571.1,44.227,5.9858993,163.1428007
244387.2,351141.9,44.694,5.9785992,163.1419000
244343.2,350712.8,43.524,5.9713000,163.1411009
244281.9,350213.0,43.496,5.9627994,163.1400002
244232.0,349778.0,44.485,5.9554004,163.1391007
244182.0,349348.8,42.026,5.9481002,163.1382004
244126.6,348849.1,42.416,5.9396005,163.1371998
244076.6,348419.9,40.674,5.9323002,163.1362997
244026.6,347990.7,41.889,5.9249999,163.1353996
243971.2,347491.0,39.357,5.9165001,163.1343994
243921.3,347055.9,38.517,5.9090993,163.1335005
230650.5,233528.8,49.173,3.9773995,162.8976999
230599.2,233100.0,49.263,3.9701009,162.8968002
230547.9,232671.1,49.663,3.9628006,162.8959006
230485.0,232171.7,48.994,3.9543005,162.8947997
230433.7,231736.9,48.521,3.9468996,162.8938998
230388.3,231308.1,49.074,3.9396005,162.8931000
230325.4,230808.7,48.426,3.9311003,162.8919994
230274.1,230379.8,47.959,3.9237998,162.8911002
230217.2,229874.6,46.041,3.9152004,162.8901006
230165.8,229445.7,48.508,3.9078999,162.8891998
230114.5,229016.8,46.545,3.9005994,162.8883009
230057.5,228517.5,46.556,3.8921003,162.8873003
230006.1,228088.6,45.537,3.8847998,162.8863998
229954.7,227659.8,42.713,3.8775010,162.8854994
229891.8,227154.5,43.540,3.8689001,162.8843992
229840.5,226725.6,44.963,3.8615995,162.8835006
229789.1,226296.8,43.719,3.8543006,162.8826005
229732.1,225797.4,44.185,3.8457997,162.8816005
229680.7,225362.7,45.373,3.8384003,162.8807000
229623.7,224863.3,43.387,3.8298994,162.8797002
229572.3,224434.5,43.984,3.8226004,162.8788004
229520.9,224005.6,42.993,3.8152997,162.8779006
229457.9,223500.4,44.917,3.8067004,162.8767995
229412.4,223071.5,43.064,3.7993992,162.8759994
229361.0,222642.7,42.093,3.7921001,162.8750999
229298.0,222143.3,43.439,3.7835995,162.8739995
229246.6,221714.5,43.261,3.7763004,162.8731001
229195.2,221285.6,45.781,3.7689996,162.8722008
229138.1,220780.4,44.036,3.7603997,162.8711998
229086.7,220351.6,45.642,3.7531005,162.8703007
229029.6,219852.2,46.572,3.7445993,162.8693002
228978.1,219423.4,45.767,3.7373001,162.8683996
228926.7,218988.7,45.403,3.7299004,162.8675003
228863.7,218489.3,45.558,3.7213996,162.8664006
228812.2,218060.5,45.178,3.7141004,162.8655002
228766.6,217631.7,45.327,3.7068007,162.8646994
228703.6,217126.4,44.669,3.6981993,162.8635996
228652.1,216697.6,44.543,3.6909000,162.8626995
228600.6,216268.8,45.267,3.6836007,162.8617994
228543.5,215769.4,44.373,3.6750993,162.8607998
228492.0,215340.6,45.797,3.6678000,162.8598999
228440.5,214911.8,44.794,3.6605006,162.8590001
228383.4,214406.6,44.220,3.6519004,162.8580003
228331.9,213977.8,44.079,3.6446009,162.8571007
228268.8,213478.4,44.528,3.6360999,162.8560003
228217.3,213043.7,43.820,3.6286999,162.8551004
228171.7,212614.9,43.626,3.6214000,162.8543005
228108.6,212115.6,43.934,3.6129006,162.8532004
228057.0,211686.7,44.053,3.6055994,162.8522995
228005.5,211257.9,43.286,3.5982999,162.8514003
227948.3,210752.7,43.270,3.5896995,162.8503996
227896.8,210323.9,43.356,3.5823999,162.8495006
227845.2,209895.1,42.800,3.5751003,162.8486000
227788.0,209395.8,42.650,3.5666003,162.8476000
227736.5,208961.1,42.553,3.5592002,162.8467008
227673.3,208461.8,43.201,3.5507006,162.8455998
227621.7,208032.9,42.425,3.5433993,162.8446995
227576.1,207604.2,42.030,3.5361009,162.8439004
227512.9,207099.0,41.872,3.5275007,162.8427993
227461.3,206670.1,40.904,3.5201993,162.8418992
227409.8,206241.3,40.903,3.5128995,162.8410009
227352.5,205742.0,40.922,3.5043994,162.8400000
227300.9,205313.2,41.161,3.4970996,162.8391002
227249.3,204878.5,41.384,3.4896993,162.8382000
227192.0,204379.3,39.819,3.4812008,162.8371993
227140.4,203950.4,39.519,3.4738993,162.8362997
227077.2,203451.1,39.297,3.4653995,162.8351998
227031.5,203016.5,39.087,3.4580004,162.8343994
226979.9,202587.7,40.096,3.4507005,162.8335001
226916.7,202088.4,38.859,3.4422006,162.8324004
226865.0,201659.6,37.292,3.4349006,162.8314995
226813.4,201230.8,38.476,3.4276007,162.8306004
226756.1,200725.6,38.270,3.4189998,162.8296001
226704.4,200296.8,37.347,3.4116998,162.8286994
226652.8,199868.0,36.830,3.4043998,162.8278005
226595.5,199368.7,37.157,3.3958994,162.8268009
226543.8,198934.1,38.128,3.3885006,162.8259001
226492.1,198505.3,37.791,3.3812005,162.8249997
226434.8,198006.0,37.324,3.3727000,162.8240003
226383.1,197577.2,37.156,3.3653999,162.8231002
226319.8,197072.0,36.482,3.3567993,162.8219994
226268.1,196643.3,35.818,3.3495008,162.8210994
226216.4,196214.5,34.009,3.3422007,162.8201994
226159.1,195715.2,32.359,3.3337001,162.8192005
226107.4,195286.4,33.010,3.3263999,162.8183007
226055.7,194851.8,33.591,3.3190009,162.8174006
225998.3,194352.5,32.887,3.3105002,162.8164003
225946.6,193923.7,31.227,3.3031999,162.8155007
225894.8,193494.9,31.854,3.2958997,162.8145996
225837.5,192989.8,32.791,3.2873001,162.8136008
225785.7,192561.0,29.741,3.2799998,162.8126998
225722.4,192061.7,29.404,3.2714995,162.8116005
225670.6,191633.0,30.075,3.2642008,162.8106996
225618.9,191204.2,29.472,3.2569004,162.8098005
222408.5,164346.0,31.867,2.7996001,162.7540991
222350.8,163841.0,31.544,2.7910009,162.7530994
222298.8,163412.2,32.311,2.7836994,162.7521999
222241.1,162913.1,32.511,2.7752007,162.7512006
222189.0,162484.3,32.678,2.7678992,162.7502996
222137.0,162049.8,34.911,2.7605006,162.7494000
222073.3,161550.6,34.300,2.7520004,162.7482999
222021.3,161121.9,37.970,2.7447006,162.7474008
221975.1,160693.2,37.236,2.7374004,162.7465995
221911.4,160188.1,37.839,2.7287996,162.7454993
221859.4,159759.4,39.577,2.7214997,162.7446004
221807.3,159330.7,39.437,2.7141998,162.7436999
221749.5,158831.5,39.237,2.7056992,162.7426997
221697.4,158402.8,40.761,2.6983992,162.7417994
221645.4,157968.3,40.332,2.6910004,162.7409005
221587.6,157469.1,40.132,2.6824998,162.7399006
221535.5,157040.4,40.067,2.6751998,162.7390004
221471.8,156535.4,39.894,2.6666006,162.7379010
221419.6,156106.7,36.658,2.6593005,162.7369993
221373.5,155678.0,37.251,2.6520001,162.7362005
221309.7,155178.8,36.499,2.6434997,162.7350999
221257.6,154750.1,34.672,2.6361996,162.7342001
221205.5,154315.6,35.235,2.6288006,162.7333001
221147.6,153816.4,34.556,2.6202998,162.7322992
221095.5,153387.7,33.344,2.6129997,162.7313997
221043.4,152959.0,32.511,2.6056995,162.7305002
220985.5,152454.0,32.866,2.5970998,162.7294993
220933.4,152025.3,32.484,2.5897996,162.7286000
220869.6,151526.2,32.952,2.5813007,162.7275000
220823.4,151097.5,32.571,2.5740001,162.7267003
220771.3,150662.9,32.612,2.5665993,162.7258009
220707.4,150163.8,33.132,2.5581004,162.7246996
220655.3,149735.1,32.903,2.5508000,162.7238006
220603.1,149306.4,32.909,2.5434997,162.7229001
220545.2,148801.4,32.610,2.5348999,162.7218998
220493.0,148372.7,32.781,2.5275995,162.7209994
220440.9,147944.0,32.587,2.5202991,162.7201007
220382.9,147444.9,33.534,2.5117998,162.7190993
220330.8,147010.4,35.726,2.5044005,162.7182005
220278.6,146581.7,35.460,2.4971001,162.7173004
220220.6,146082.6,35.344,2.4886006,162.7162993
220168.4,145653.9,38.108,2.4813002,162.7153993
220104.6,145148.9,37.290,2.4727005,162.7143003
220052.4,144720.2,40.723,2.4654000,162.7134004
220000.2,144291.5,39.663,2.4580994,162.7125007
219942.2,143792.4,41.462,2.4495999,162.7115000
219890.0,143357.9,44.775,2.4422005,162.7106001
219837.8,142929.2,50.109,2.4348999,162.7097005
219779.8,142430.1,56.109,2.4264003,162.7087001
219727.6,142001.4,59.366,2.4190997,162.7078007
219675.3,141566.9,56.315,2.4117003,162.7068994
219617.3,141067.8,50.863,2.4032006,162.7058992
219565.1,140639.1,48.240,2.3959000,162.7050000
219512.8,140210.4,48.366,2.3885993,162.7040992
219448.9,139705.4,50.142,2.3799993,162.7029995
219402.6,139276.8,50.914,2.3727000,162.7022000
219338.7,138777.7,52.883,2.3642005,162.7011008
219286.4,138349.0,52.892,2.3568998,162.7002003
219234.1,137914.5,51.638,2.3495002,162.6992996
219176.1,137415.4,50.802,2.3410004,162.6983000
219123.8,136986.7,51.359,2.3336996,162.6973997
219071.5,136558.1,50.490,2.3264004,162.6964995
219013.5,136053.1,50.357,2.3178000,162.6955000
218961.2,135624.5,51.485,2.3105009,162.6945999
218908.9,135195.8,50.899,2.3032000,162.6936999
218844.9,134696.7,51.820,2.2947003,162.6925998
218798.6,134262.2,51.958,2.2873004,162.6918007
218734.5,133763.1,51.958,2.2788006,162.6906991
218682.2,133334.4,51.139,2.2714997,162.6897994
218629.9,132905.8,51.963,2.2642004,162.6888997
198283.8,-33686.1,43.604,-0.5740996,162.3435991
198224.2,-34184.8,43.280,-0.5825993,162.3426002
198170.5,-34613.1,43.485,-0.5898992,162.3417001
198116.8,-35047.3,42.977,-0.5972997,162.3408000
198057.1,-35546.0,42.854,-0.6057995,162.3397996
198003.4,-35974.3,42.635,-0.6130995,162.3388996
197943.7,-36478.9,44.487,-0.6216998,162.3378993
195972.4,-52378.4,43.407,-0.8927003,162.3048994
195918.6,-52806.7,44.400,-0.9000007,162.3039997
195858.8,-53311.2,44.068,-0.9086000,162.3030001
195805.0,-53739.5,44.259,-0.9159005,162.3021004
195751.2,-54167.7,44.724,-0.9231993,162.3012008
195685.4,-54672.3,44.139,-0.9318004,162.3001003
195631.5,-55100.5,43.969,-0.9390992,162.2991992
195583.7,-55528.8,43.148,-0.9463996,162.2984008
195517.9,-56033.4,43.205,-0.9550008,162.2973005
195464.0,-56461.6,43.638,-0.9622996,162.2963994
195410.2,-56889.9,42.574,-0.9696002,162.2955002
195350.3,-57394.4,42.572,-0.9781996,162.2944994
195296.5,-57822.7,41.402,-0.9855002,162.2936002
195242.6,-58251.0,41.252,-0.9928008,162.2926994
195182.8,-58755.5,40.030,-1.0014002,162.2917005
195128.9,-59183.8,39.094,-1.0087009,162.2907998
190540.1,-96070.4,56.234,-1.6375004,162.2142999
190486.0,-96498.6,56.822,-1.6448004,162.2133998
190431.9,-96926.8,54.111,-1.6521004,162.2124998
190371.8,-97431.2,56.301,-1.6606994,162.2115008
190317.7,-97859.4,52.099,-1.6679994,162.2106009
190263.5,-98287.6,49.586,-1.6752995,162.2096993
190203.4,-98792.1,50.815,-1.6839002,162.2087005
190149.3,-99220.3,50.592,-1.6912003,162.2078007
190095.1,-99648.5,49.074,-1.6985004,162.2068993
190029.0,-100152.9,47.720,-1.7070996,162.2057995
189974.9,-100581.1,46.781,-1.7143997,162.2048998
189914.7,-101085.6,44.734,-1.7230005,162.2038996
189860.6,-101513.8,46.597,-1.7303006,162.2030001
189806.5,-101942.0,45.165,-1.7376008,162.2021006
189746.3,-102446.4,43.231,-1.7461999,162.2011005
189692.1,-102874.6,42.443,-1.7535001,162.2001994
189638.0,-103302.8,43.497,-1.7608003,162.1993000
189577.8,-103807.2,42.200,-1.7693994,162.1983001
189523.7,-104235.4,42.118,-1.7766996,162.1974009
189469.5,-104663.6,41.577,-1.7839999,162.1964999
189403.4,-105168.0,41.668,-1.7925993,162.1954008
189349.2,-105596.2,41.724,-1.7998995,162.1945000
189301.0,-106024.4,41.261,-1.8071996,162.1937003
189234.8,-106528.9,40.778,-1.8158007,162.1925996
189180.7,-106957.0,39.128,-1.8230993,162.1917006
189126.5,-107385.2,40.082,-1.8303996,162.1908000
189066.3,-107889.7,39.480,-1.8390006,162.1898006
189012.1,-108317.8,40.046,-1.8462992,162.1889000
188957.9,-108746.0,40.121,-1.8535995,162.1879995
188897.7,-109250.5,40.290,-1.8622006,162.1870003
188843.5,-109678.6,40.066,-1.8694992,162.1860999
188777.3,-110183.1,40.011,-1.8781005,162.1849996
188729.1,-110611.3,40.328,-1.8854007,162.1842004
188674.9,-111039.4,39.291,-1.8926994,162.1833001
188608.7,-111543.9,39.520,-1.9013007,162.1822000
188554.5,-111972.0,39.402,-1.9085994,162.1812999
188500.3,-112400.2,41.096,-1.9158998,162.1803997
188440.0,-112904.6,40.969,-1.9244993,162.1793992
188385.8,-113332.8,43.139,-1.9317997,162.1784992
188331.7,-113761.0,43.538,-1.9391002,162.1776009
188271.4,-114265.4,44.930,-1.9476997,162.1766005
188217.2,-114693.6,43.888,-1.9550002,162.1757006
188163.0,-115121.8,42.988,-1.9623007,162.1748008
188102.7,-115626.2,43.849,-1.9709002,162.1738006
188048.5,-116054.4,45.354,-1.9782007,162.1729008
187994.2,-116482.5,44.830,-1.9854995,162.1719994
187928.0,-116986.9,45.659,-1.9940993,162.1708999
187873.8,-117415.1,44.876,-2.0013999,162.1700003
187825.5,-117843.3,45.159,-2.0087003,162.1692001
187759.3,-118347.7,45.748,-2.0173001,162.1681008
187705.0,-118775.9,46.628,-2.0246007,162.1671996
187644.7,-119280.3,46.501,-2.0332003,162.1661999
187590.5,-119708.4,47.212,-2.0404992,162.1653005
187536.2,-120136.6,46.607,-2.0477999,162.1643994
187475.9,-120641.0,48.092,-2.0563996,162.1633998
187421.7,-121069.2,47.107,-2.0637002,162.1625006
187367.4,-121497.4,49.059,-2.0710009,162.1615996
187301.2,-122001.8,49.286,-2.0796008,162.1605007
187246.9,-122429.9,49.733,-2.0868998,162.1595999
187198.6,-122858.1,49.529,-2.0942003,162.1588003
187132.3,-123362.5,49.678,-2.1028003,162.1576998
187078.0,-123790.6,50.115,-2.1100993,162.1567991
187023.8,-124218.8,49.802,-2.1174000,162.1559002
186963.4,-124723.2,51.516,-2.1259998,162.1548994
186909.2,-125151.4,51.281,-2.1333006,162.1540005
186854.9,-125579.5,50.674,-2.1405997,162.1531000
186794.5,-126083.9,52.085,-2.1491995,162.1520993
186740.3,-126512.1,50.723,-2.1565003,162.1512006
186686.0,-126940.2,50.547,-2.1637994,162.1503002
186619.7,-127444.6,50.533,-2.1723995,162.1492002
186571.3,-127872.8,50.605,-2.1797001,162.1483994
186505.0,-128371.3,51.304,-2.1881997,162.1472993
186450.7,-128805.3,50.752,-2.1955994,162.1463993
186396.5,-129233.5,53.028,-2.2029003,162.1455008
186336.1,-129737.9,51.253,-2.2115003,162.1445006
186281.8,-130166.0,50.946,-2.2187994,162.1436005
186227.5,-130594.2,50.762,-2.2261003,162.1427005
186167.1,-131098.6,48.948,-2.2347003,162.1417004
186112.8,-131526.7,48.310,-2.2419996,162.1408004
186058.5,-131954.9,48.737,-2.2493005,162.1399005
