id,line_id,point_id,RMSh,RMSs,pc,pc_pn,pn,Elevation,Distance_m,D_km,lat,lon,Sub1_Thickness,Depth
126,0,126,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2613,76377.20477,76.377,9.277543,156.007264,,
127,0,127,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2613,77015.0346,77.015,9.269731,155.999451,,
128,0,128,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2615,77388.71498,77.389,9.261918,155.999451,,
129,0,129,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2616,78026.55264,78.027,9.254105,155.991639,,
130,0,130,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2615,78664.39523,78.664,9.246293,155.983826,,
131,0,131,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2611,79302.24275,79.302,9.23848,155.976013,,
132,0,132,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2613,79675.93348,79.676,9.230667,155.976013,,
133,0,133,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,80313.7888,80.314,9.222855,155.968201,,
134,0,134,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2613,80951.64903,80.952,9.215042,155.960388,,
135,0,135,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,81589.51418,81.59,9.207229,155.952575,,
136,0,136,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,81963.21523,81.963,9.199417,155.952575,,
137,0,137,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,82601.08815,82.601,9.191604,155.944763,,
138,0,138,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,83238.96596,83.239,9.183791,155.93695,,
139,0,139,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,83612.67443,83.613,9.175979,155.93695,,
140,0,140,1.705023527,0.970319867,66.95996094,-0.639565766,67.59953308,-2614,84250.56001,84.251,9.168166,155.929137,,
141,0,141,1.681636214,1.035732031,67.19884491,0.223655835,66.97518921,-2614,84888.45047,84.888,9.160353,155.921325,,
142,0,142,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2614,85526.3458,85.526,9.152541,155.913512,,
143,0,143,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2613,85900.06453,85.9,9.144728,155.913512,,
144,0,144,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2614,86537.9676,86.538,9.136915,155.905699,,
145,0,145,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2614,87175.87553,87.176,9.129103,155.897887,,
146,0,146,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2613,87813.78833,87.814,9.12129,155.890074,,
147,0,147,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2613,88187.51728,88.188,9.113477,155.890074,,
148,0,148,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2615,88820.76776,88.821,9.105665,155.882261,,
149,0,149,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2615,88820.76776,88.821,9.105665,155.882261,,
150,0,150,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2616,89447.43982,89.447,9.097852,155.874449,,
151,0,151,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2616,89841.14086,89.841,9.097852,155.866636,,
152,0,152,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2617,90467.82415,90.468,9.090039,155.858823,,
153,0,153,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,90861.53224,90.862,9.090039,155.851011,,
154,0,154,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,91488.22676,91.488,9.082227,155.843198,,
155,0,155,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,92114.92817,92.115,9.074414,155.835385,,
156,0,156,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,92508.64763,92.509,9.074414,155.827573,,
157,0,157,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,93135.36024,93.135,9.066601,155.81976,,
158,0,158,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,93529.08674,93.529,9.066601,155.811947,,
159,0,159,1.697008491,1.017865896,67.05261993,-0.030707927,67.08332825,-2618,94155.81055,94.156,9.058789,155.804135,,
160,0,160,1.727681994,0.96115464,66.75637817,-0.65547967,67.4118576,-2618,94782.54123,94.783,9.050976,155.796322,,
161,0,161,1.727681994,0.96115464,66.75637817,-0.65547967,67.4118576,-2618,95176.27908,95.176,9.050976,155.788509,,
162,0,162,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2617,95803.02094,95.803,9.043163,155.780697,,
163,0,163,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2617,96196.7658,96.197,9.043163,155.772884,,
164,0,164,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2616,96823.51883,96.824,9.035351,155.765071,,
165,0,165,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2616,97217.2707,97.217,9.035351,155.757259,,
166,0,166,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2617,97844.03488,97.844,9.027538,155.749446,,
167,0,167,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2619,98470.8059,98.471,9.019725,155.741633,,
168,0,168,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2619,98864.56908,98.865,9.019725,155.733821,,
169,0,169,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2619,99491.35125,99.491,9.011913,155.726008,,
170,0,170,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2619,99885.12142,99.885,9.011913,155.718195,,
171,0,171,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2620,100511.9147,100.512,9.0041,155.710383,,
172,0,172,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2620,101138.7148,101.139,8.996287,155.70257,,
173,0,173,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2621,101532.4963,101.532,8.996287,155.694757,,
174,0,174,1.721475244,1.072135806,66.82615662,-0.007885225,66.83404541,-2621,102159.3075,102.159,8.988475,155.686945,,
175,0,175,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2621,102553.0959,102.553,8.988475,155.679132,,
176,0,176,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2620,103179.9182,103.18,8.980662,155.671319,,
177,0,177,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2620,103806.7474,103.807,8.972849,155.663507,,
178,0,178,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2621,104200.547,104.201,8.972849,155.655694,,
179,0,179,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2621,104827.3872,104.827,8.965037,155.647881,,
180,0,180,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2622,105221.1938,105.221,8.965037,155.640069,,
181,0,181,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2623,105848.0451,105.848,8.957224,155.632256,,
182,0,182,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2625,106474.9032,106.475,8.949411,155.624443,,
183,0,183,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2625,106868.721,106.869,8.949411,155.616631,,
184,0,184,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2625,107495.5901,107.496,8.941599,155.608818,,
185,0,185,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2626,107889.4149,107.889,8.941599,155.601005,,
186,0,186,1.711039066,0.958581388,66.93570709,-0.658476472,67.59418488,-2626,108516.2951,108.516,8.933786,155.593193,,
187,0,187,1.711468577,1.076455832,66.89459991,0.073159106,66.82144165,-2627,109143.182,109.143,8.925973,155.58538,,
188,0,188,1.711468577,1.076455832,66.89459991,0.073159106,66.82144165,-2627,109537.0179,109.537,8.925973,155.577567,,
189,0,189,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2627,110163.9159,110.164,8.918161,155.569755,,
190,0,190,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2627,110557.7588,110.558,8.918161,155.561942,,
191,0,191,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2627,111184.6677,111.185,8.910348,155.554129,,
192,0,192,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2627,111578.5175,111.579,8.910348,155.546317,,
193,0,193,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2627,112205.4374,112.205,8.902535,155.538504,,
194,0,194,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2628,112832.3641,112.832,8.894723,155.530691,,
195,0,195,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2630,113226.2251,113.226,8.894723,155.522879,,
196,0,196,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2631,113853.1628,113.853,8.88691,155.515066,,
197,0,197,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2632,114247.0306,114.247,8.88691,155.507253,,
198,0,198,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2632,114873.9792,114.874,8.879097,155.499441,,
199,0,199,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2632,115500.9346,115.501,8.871285,155.491628,,
200,0,200,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2633,115894.8135,115.895,8.871285,155.483815,,
201,0,201,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2633,116521.7799,116.522,8.863472,155.476003,,
202,0,202,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2633,116915.6657,116.916,8.863472,155.46819,,
203,0,203,1.703701735,1.061239719,66.95306396,-0.043534901,66.99659729,-2634,117542.6429,117.543,8.855659,155.460377,,
204,0,204,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2634,118169.6269,118.17,8.847847,155.452565,,
205,0,205,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2635,118563.5238,118.564,8.847847,155.444752,,
206,0,206,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2636,119190.5187,119.191,8.840034,155.436939,,
207,0,207,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2636,119584.4225,119.584,8.840034,155.429127,,
208,0,208,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2636,120211.4283,120.211,8.832221,155.421314,,
209,0,209,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2634,120838.4408,120.838,8.824409,155.413501,,
210,0,210,1.703471661,1.003679037,66.95877075,-0.495199978,67.45397186,-2634,121232.3556,121.232,8.824409,155.405689,,
211,0,211,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2633,121859.379,121.859,8.816596,155.397876,,
212,0,212,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2634,122253.3006,122.253,8.816596,155.390063,,
213,0,213,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2635,122880.3349,122.88,8.808783,155.382251,,
214,0,214,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2636,123274.2634,123.274,8.808783,155.374438,,
215,0,215,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2637,123901.3085,123.901,8.800971,155.366625,,
216,0,216,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2638,124528.3604,124.528,8.793158,155.358813,,
217,0,217,1.698421836,1.070922852,66.98719788,-0.101999886,67.08920288,-2638,124922.2998,124.922,8.793158,155.351,,
