id,point_id,Elevation,dist_m,dist_km,Sub_1_Thic,Depth,RMSh
0,0,-2722,0,0,,,1.095592737
1,1,-2722,281.7506077,0.281750608,,,1.095592737
2,2,-2722,842.7125141,0.842712514,,,1.095592737
3,3,-2721,1288.288352,1.288288352,,,1.095592737
4,4,-2722,1733.865663,1.733865663,,,1.095592737
5,5,-2722,2179.444447,2.179444447,,,1.095592737
6,6,-2720,2740.414254,2.740414254,,,1.095592737
7,7,-2720,3185.996364,3.185996364,,,1.095592737
8,8,-2720,3631.579946,3.631579946,,,1.095592737
9,9,-2721,4077.164999,4.077164999,,,1.095592737
10,10,-2721,4638.142696,4.638142696,,,1.095592737
11,11,-2721,5083.73107,5.08373107,,,1.095592737
12,12,-2721,5529.320915,5.529320915,,,1.110299349
13,13,-2721,5974.912229,5.974912229,,,1.110299349
14,14,-2721,6535.897803,6.535897803,,,1.110299349
15,15,-2721,6981.492434,6.981492434,,,1.110299349
16,16,-2721,7427.088532,7.427088532,63.355,-2784.355,1.110299349
17,17,-2721,7872.686098,7.872686098,63.355,-2784.355,1.110299349
18,18,-2721,8433.67954,8.43367954,63.504,-2784.504,1.110299349
19,19,-2721,8879.280418,8.879280418,63.504,-2784.504,1.110299349
20,20,-2721,9324.882762,9.324882762,63.504,-2784.504,1.110299349
21,21,-2720,9770.486571,9.770486571,63.355,-2783.355,1.110299349
22,22,-2720,10331.48787,10.33148787,63.504,-2783.504,1.110299349
23,23,-2721,10777.09499,10.77709499,63.504,-2784.504,1.110299349
24,24,-2721,11222.70357,11.22270357,63.504,-2784.504,1.110299349
25,25,-2721,11668.31361,11.66831361,63.94,-2784.94,0.805495799
26,26,-2720,12229.32276,12.22932276,66.743,-2786.743,0.805495799
27,27,-2720,12674.9361,12.6749361,66.743,-2786.743,0.805495799
28,28,-2720,13120.55091,13.12055091,66.743,-2786.743,0.805495799
29,29,-2720,13566.16718,13.56616718,66.743,-2786.743,0.805495799
30,30,-2720,14127.18416,14.12718416,65.623,-2785.623,0.509440243
31,31,-2720,14572.80373,14.57280373,65.113,-2785.113,0.509440243
32,32,-2720,15018.42476,15.01842476,65.113,-2785.113,0.509440243
33,33,-2720,15464.04724,15.46404724,65.113,-2785.113,0.509440243
34,34,-2720,16025.07205,16.02507205,67.838,-2787.838,0.509440243
35,35,-2720,16470.69783,16.47069783,,,0.509440243
36,36,-2720,16916.32507,16.91632507,,,0.509440243
37,37,-2720,17477.35586,17.47735586,,,0.509440243
38,38,-2720,17922.98638,17.92298638,,,1.897622228
39,39,-2720,18368.61837,18.36861837,,,1.897622228
40,40,-2720,18814.25181,18.81425181,,,1.897622228
41,41,-2719,19375.2904,19.3752904,,,1.897622228
42,42,-2719,19820.92713,19.82092713,,,1.897622228
43,43,-2719,20266.56531,20.26656531,,,1.897622228
44,44,-2719,20712.20494,20.71220494,,,1.897622228
45,45,-2719,21273.25133,21.27325133,,,1.897622228
46,46,-2719,21718.89425,21.71889425,,,1.897622228
47,47,-2719,22164.53861,22.16453861,,,1.897622228
48,48,-2720,22610.18443,22.61018443,,,1.897622228
49,49,-2720,23171.2386,23.1712386,,,1.897622228
50,50,-2720,23616.8877,23.6168877,,,1.897622228
51,51,-2719,24062.53825,24.06253825,,,1.889055014
52,52,-2719,24508.19024,24.50819024,,,1.889055014
53,53,-2719,25069.25218,25.06925218,,,1.889055014
54,54,-2719,25514.90745,25.51490745,,,1.889055014
55,55,-2719,25960.56417,25.96056417,,,1.889055014
56,56,-2719,26406.22233,26.40622233,,,1.889055014
57,57,-2719,26967.29204,26.96729204,,,1.889055014
58,58,-2719,27412.95347,27.41295347,,,1.889055014
59,59,-2718,27858.61635,27.85861635,,,1.889055014
60,60,-2718,28304.28067,28.30428067,,,1.889055014
61,61,-2719,28865.35813,28.86535813,,,1.889055014
62,62,-2719,29311.02571,29.31102571,,,1.889055014
63,63,-2719,29756.69474,29.75669474,,,
64,64,-2719,30202.36522,30.20236522,,,
65,65,-2719,30763.45041,30.76345041,,,
66,66,-2719,31209.12415,31.20912415,,,
67,67,-2718,31654.79932,31.65479932,,,
68,68,-2718,32100.47594,32.10047594,,,
69,69,-2718,32661.56886,32.66156886,,,
70,70,-2718,33107.24873,33.10724873,,,
71,71,-2719,33552.93004,33.55293004,,,
72,72,-2719,34114.02888,34.11402888,,,
73,73,-2719,34559.71344,34.55971344,74.591,-2793.591,
74,74,-2719,35005.39944,35.00539944,74.591,-2793.591,
75,75,-2718,35451.08687,35.45108687,74.591,-2792.591,
76,76,-2719,36012.19342,36.01219342,71.645,-2790.645,1.247868657
77,77,-2718,36457.8841,36.4578841,74.591,-2792.591,1.247868657
78,78,-2718,36903.57622,36.90357622,74.591,-2792.591,1.247868657
79,79,-2718,37349.26978,37.34926978,74.591,-2792.591,1.247868657
80,80,-2719,37910.38402,37.91038402,71.645,-2790.645,1.247868657
81,81,-2719,38356.08082,38.35608082,71.645,-2790.645,1.247868657
82,82,-2719,38801.77905,38.80177905,71.645,-2790.645,1.247868657
83,83,-2719,39247.47872,39.24747872,71.645,-2790.645,1.247868657
84,84,-2720,39808.60065,39.80860065,73.46,-2793.46,1.247868657
85,85,-2719,40254.30355,40.25430355,71.645,-2790.645,1.247868657
86,86,-2719,40700.00789,40.70000789,78.017,-2797.017,1.247868657
87,87,-2719,41145.71365,41.14571365,78.017,-2797.017,1.247868657
88,88,-2720,41706.84327,41.70684327,72.513,-2792.513,1.247868657
89,89,-2720,42152.55226,42.15255226,72.513,-2792.513,1.153294444
90,90,-2720,42598.26269,42.59826269,78.017,-2798.017,1.153294444
91,91,-2719,43043.97455,43.04397455,78.017,-2797.017,1.153294444
92,92,-2719,43605.11183,43.60511183,72.513,-2791.513,1.153294444
93,93,-2718,44050.82692,44.05082692,72.513,-2790.513,1.153294444
94,94,-2717,44496.54344,44.49654344,72.513,-2789.513,1.153294444
95,95,-2717,44942.26138,44.94226138,72.513,-2789.513,1.153294444
96,96,-2718,45503.40632,45.50340632,67.827,-2785.827,1.153294444
97,97,-2719,45949.12748,45.94912748,67.827,-2786.827,1.153294444
98,98,-2719,46394.85007,46.39485007,,,1.153294444
99,99,-2717,46840.57409,46.84057409,,,1.153294444
100,100,-2717,47401.72668,47.40172668,,,1.153294444
101,101,-2717,47847.45391,47.84745391,,,1.153294444
102,102,-2718,48293.18258,48.29318258,,,1.110299349
103,103,-2717,48854.341,48.854341,,,1.110299349
104,104,-2718,49300.07288,49.30007288,,,1.110299349
105,105,-2718,49745.80618,49.74580618,,,1.110299349
106,106,-2718,50191.5409,50.1915409,,,1.110299349
107,107,-2718,50752.70696,50.75270696,,,1.110299349
108,108,-2718,51198.44489,51.19844489,,,1.110299349
109,109,-2718,51644.18424,51.64418424,,,1.110299349
110,110,-2718,52089.92502,52.08992502,,,1.110299349
111,111,-2718,52651.09869,52.65109869,,,1.110299349
112,112,-2718,53096.84267,53.09684267,,,1.110299349
113,113,-2718,53542.58807,53.54258807,,,1.110299349
114,114,-2718,53988.33488,53.98833488,,,1.110299349
115,115,-2718,54549.51616,54.54951616,,,0.623934329
116,116,-2717,54995.26618,54.99526618,,,0.623934329
117,117,-2717,55441.01761,55.44101761,,,0.623934329
118,118,-2717,55886.77047,55.88677047,,,0.623934329
119,119,-2718,56447.95934,56.44795934,,,0.623934329
120,120,-2718,56893.71539,56.89371539,,,0.623934329
121,121,-2717,57339.47285,57.33947285,73.813,-2790.813,0.623934329
122,122,-2717,57785.23173,57.78523173,73.813,-2790.813,0.623934329
123,123,-2717,58346.42818,58.34642818,73.813,-2790.813,0.623934329
124,124,-2717,58792.19025,58.79219025,73.813,-2790.813,0.623934329
125,125,-2717,59237.95374,59.23795374,73.813,-2790.813,0.623934329
126,126,-2717,59683.71863,59.68371863,73.813,-2790.813,0.623934329
127,127,-2717,60244.92266,60.24492266,67.203,-2784.203,1.095592737
128,128,-2717,60690.69074,60.69069074,67.203,-2784.203,1.095592737
129,129,-2717,61136.46024,61.13646024,67.203,-2784.203,1.095592737
130,130,-2717,61582.23114,61.58223114,67.203,-2784.203,1.095592737
131,131,-2716,62143.44273,62.14344273,67.203,-2783.203,1.095592737
132,132,-2716,62589.21682,62.58921682,67.203,-2783.203,1.095592737
133,133,-2717,63034.99232,63.03499232,67.203,-2784.203,1.095592737
134,134,-2717,63480.76922,63.48076922,67.203,-2784.203,1.095592737
135,135,-2717,64041.98836,64.04198836,67.472,-2784.472,1.095592737
136,136,-2717,64487.76845,64.48776845,79.979,-2796.979,1.095592737
137,137,-2716,64933.54994,64.93354994,79.979,-2795.979,1.095592737
138,138,-2716,65494.77485,65.49477485,78.742,-2794.742,1.095592737
139,139,-2716,65940.55952,65.94055952,78.742,-2794.742,1.095592737
140,140,-2716,66386.34559,66.38634559,78.742,-2794.742,0.918406487
141,141,-2716,66832.13307,66.83213307,78.742,-2794.742,0.918406487
142,142,-2715,67393.36551,67.39336551,77.771,-2792.771,0.918406487
143,143,-2715,67839.15616,67.83915616,78.742,-2793.742,0.918406487
144,144,-2715,68284.94821,68.28494821,78.742,-2793.742,0.918406487
145,145,-2715,68730.74167,68.73074167,78.742,-2793.742,0.918406487
146,146,-2715,69291.98163,69.29198163,50.941,-2765.941,0.918406487
147,147,-2715,69737.77825,69.73777825,50.941,-2765.941,0.918406487
148,148,-2716,70183.57627,70.18357627,50.941,-2766.941,0.918406487
149,149,-2716,70629.3757,70.6293757,49.552,-2765.552,0.918406487
150,150,-2716,71190.62318,71.19062318,50.941,-2766.941,0.918406487
151,151,-2716,71636.42576,71.63642576,50.941,-2766.941,0.918406487
152,152,-2716,72082.22974,72.08222974,50.941,-2766.941,0.918406487
153,153,-2716,72528.03512,72.52803512,50.941,-2766.941,0.697579801
154,154,-2716,73089.2901,73.0892901,50.634,-2766.634,0.697579801
155,155,-2715,73535.09864,73.53509864,54.753,-2769.753,0.697579801
156,156,-2715,73980.90858,73.98090858,54.753,-2769.753,0.697579801
157,157,-2715,74426.71991,74.42671991,54.753,-2769.753,0.697579801
158,158,-2715,74987.98238,74.98798238,53.749,-2768.749,0.697579801
159,159,-2715,75433.79687,75.43379687,54.753,-2769.753,0.697579801
160,160,-2715,75879.61275,75.87961275,54.753,-2769.753,0.697579801
161,161,-2715,76325.43002,76.32543002,54.753,-2769.753,0.697579801
162,162,-2715,76886.69997,76.88669997,53.749,-2768.749,0.697579801
163,163,-2715,77332.52039,77.33252039,53.749,-2768.749,0.697579801
164,164,-2715,77778.34221,77.77834221,50.355,-2765.355,0.697579801
165,165,-2715,78224.16542,78.22416542,50.355,-2765.355,0.697579801
166,166,-2715,78785.44284,78.78544284,45.914,-2760.914,0.844811082
167,167,-2714,79231.26919,79.23126919,45.914,-2759.914,0.844811082
168,168,-2714,79677.09694,79.67709694,45.914,-2759.914,0.844811082
169,169,-2714,80122.92607,80.12292607,45.914,-2759.914,0.844811082
170,170,-2714,80684.21094,80.68421094,49.097,-2763.097,0.844811082
171,171,-2714,81130.04322,81.13004322,49.097,-2763.097,0.844811082
172,172,-2714,81575.87688,81.57587688,50.017,-2764.017,0.844811082
173,173,-2714,82137.16745,82.13716745,50.884,-2764.884,0.844811082
174,174,-2715,82583.00425,82.58300425,50.017,-2765.017,0.844811082
175,175,-2715,83028.84244,83.02884244,50.017,-2765.017,0.844811082
176,176,-2716,83474.68202,83.47468202,50.017,-2766.017,0.844811082
177,177,-2716,84035.98003,84.03598003,50.884,-2766.884,0.863797963
178,178,-2716,84481.82273,84.48182273,50.884,-2766.884,0.863797963
179,179,-2716,84927.66683,84.92766683,50.884,-2766.884,0.953075469
180,180,-2715,85373.5123,85.3735123,50.884,-2765.884,0.953075469
181,181,-2715,85934.81774,85.93481774,50.476,-2765.476,0.953075469
182,182,-2716,86380.66634,86.38066634,50.884,-2766.884,0.953075469
183,183,-2716,86826.51633,86.82651633,56.031,-2772.031,0.953075469
184,184,-2717,87272.3677,87.2723677,56.031,-2773.031,0.953075469
185,185,-2717,87833.68056,87.83368056,53.491,-2770.491,0.953075469
186,186,-2718,88279.53505,88.27953505,53.491,-2771.491,0.953075469
187,187,-2718,88725.39093,88.72539093,53.491,-2771.491,0.953075469
188,188,-2718,89171.24818,89.17124818,53.491,-2771.491,0.953075469
189,189,-2717,89732.56844,89.73256844,53.491,-2770.491,0.953075469
190,190,-2717,90178.42882,90.17842882,53.491,-2770.491,0.953075469
191,191,-2717,90624.29057,90.62429057,53.491,-2770.491,1.095592737
192,192,-2717,91070.1537,91.0701537,53.491,-2770.491,1.095592737
193,193,-2715,91631.48136,91.63148136,55.472,-2770.472,1.095592737
194,194,-2715,92077.3476,92.0773476,55.472,-2770.472,1.095592737
195,195,-2715,92523.21523,92.52321523,,,1.095592737
196,196,-2715,92969.08423,92.96908423,,,1.095592737
197,197,-2715,93530.41927,93.53041927,,,1.095592737
198,198,-2715,93976.29138,93.97629138,,,1.095592737
199,199,-2715,94422.16486,94.42216486,,,1.095592737
200,200,-2719,94868.03972,94.86803972,,,1.095592737
201,201,-2719,95429.38214,95.42938214,61.595,-2780.595,1.095592737
202,202,-2719,95875.2601,95.8752601,,,1.095592737
203,203,-2719,96321.13944,96.32113944,,,1.095592737
204,204,-2719,96767.02015,96.76702015,,,1.22159481
205,205,-2717,97328.36993,97.32836993,,,1.22159481
206,206,-2717,97646.2639,97.6462639,,,1.22159481
207,207,-2717,97646.2639,97.6462639,,,1.22159481
208,208,-2716,98208.7889,98.2087889,,,1.22159481
209,209,-2716,98597.23198,98.59723198,,,1.22159481
210,210,-2715,99229.45868,99.22945868,,,1.22159481
211,211,-2715,99617.90433,99.61790433,,,1.22159481
212,212,-2715,100250.1352,100.2501352,,,1.22159481
213,213,-2714,100882.3687,100.8823687,,,1.065570712
214,214,-2714,101270.8185,101.2708185,,,1.065570712
215,215,-2714,101903.0562,101.9030562,,,1.065570712
216,216,-2714,102535.2964,102.5352964,,,1.065570712
217,217,-2714,102923.7504,102.9237504,,,1.065570712
218,218,-2714,103555.9948,103.5559948,,,1.065570712
219,219,-2713,103944.4513,103.9444513,,,1.065570712
220,220,-2713,104576.6999,104.5766999,,,1.065570712
221,221,-2713,105208.951,105.208951,,,1.065570712
222,222,-2714,105597.4116,105.5974116,,,1.065570712
223,223,-2713,106229.6668,106.2296668,,,1.065570712
224,224,-2713,106861.9246,106.8619246,,,1.124813676
225,225,-2713,107250.3894,107.2503894,,,1.124813676
226,226,-2713,107882.6513,107.8826513,,,1.660572052
227,227,-2713,108271.1185,108.2711185,,,1.660572052
228,228,-2713,108903.3846,108.9033846,,,1.660572052
229,229,-2713,109535.6531,109.5356531,,,1.660572052
230,230,-2713,109924.1244,109.9241244,,,1.660572052
231,231,-2713,110556.3971,110.5563971,,,1.660572052
232,232,-2713,111188.6722,111.1886722,,,1.660572052
233,233,-2713,111577.1476,111.5771476,,,1.660572052
234,234,-2713,112209.4268,112.2094268,,,1.660572052
235,235,-2713,112597.9047,112.5979047,,,1.660572052
236,236,-2713,113230.188,113.230188,43.135,-2756.135,1.660572052
237,237,-2713,113862.4738,113.8624738,43.135,-2756.135,1.660572052
238,238,-2713,114250.9557,114.2509557,45.64,-2758.64,1.528320789
239,239,-2713,114883.2455,114.8832455,42.7,-2755.7,1.528320789
240,240,-2713,115515.5378,115.5155378,43.312,-2756.312,1.528320789
241,241,-2713,115904.0238,115.9040238,42.796,-2755.796,1.528320789
242,242,-2714,116536.3201,116.5363201,41.9,-2755.9,1.528320789
243,243,-2714,116924.8085,116.9248085,43.625,-2757.625,1.528320789
244,244,-2714,117557.1088,117.5571088,44.241,-2758.241,1.528320789
245,245,-2713,118189.4117,118.1894117,46.847,-2759.847,1.49614203
246,246,-2713,118577.904,118.577904,43.725,-2756.725,1.49614203
247,247,-2713,119210.2109,119.2102109,48.13,-2761.13,1.49614203
248,248,-2712,119598.7057,119.5987057,49.424,-2761.424,1.49614203
249,249,-2713,120231.0165,120.2310165,43.058,-2756.058,1.49614203
250,250,-2714,120863.3298,120.8633298,42.856,-2756.856,1.49614203
251,251,-2714,121251.8286,121.2518286,42.307,-2756.307,1.570200324
252,252,-2714,121884.1458,121.8841458,43.587,-2757.587,1.570200324
253,253,-2715,122516.4655,122.5164655,36.567,-2751.567,1.570200324
254,254,-2714,122904.9682,122.9049682,32.689,-2746.689,1.570200324
255,255,-2713,123537.2918,123.5372918,56.455,-2769.455,1.570200324
256,256,-2713,123925.797,123.925797,56.455,-2769.455,1.570200324
257,257,-2714,124558.1245,124.5581245,56.455,-2770.455,1.570200324
258,258,-2714,125190.4545,125.1904545,56.455,-2770.455,1.570200324
259,259,-2713,125578.9636,125.5789636,58.367,-2771.367,1.570200324
260,260,-2713,126211.2975,126.2112975,59.231,-2772.231,1.570200324
261,261,-2713,126843.6338,126.8436338,45.99,-2758.99,1.570200324
262,262,-2713,127232.1468,127.2321468,45.752,-2758.752,1.570200324
263,263,-2713,127864.487,127.864487,46.298,-2759.298,1.570200324
264,264,-2713,128253.0023,128.2530023,46.077,-2759.077,1.395159602
265,265,-2713,128885.3465,128.8853465,45.966,-2758.966,1.395159602
266,266,-2713,129517.693,129.517693,44.888,-2757.888,1.371709824
267,267,-2713,129906.2122,129.9062122,45.869,-2758.869,1.371709824
268,268,-2713,130538.5626,130.5385626,45.869,-2758.869,1.371709824
269,269,-2713,131170.9154,131.1709154,44.379,-2757.379,1.371709824
270,270,-2713,131559.4385,131.5594385,44.968,-2757.968,1.371709824
271,271,-2713,132191.7951,132.1917951,44.396,-2757.396,1.371709824
272,272,-2713,132580.3205,132.5803205,45.424,-2758.424,1.371709824
273,273,-2713,133212.6811,133.2126811,45.543,-2758.543,1.371709824
274,274,-2713,133845.0439,133.8450439,44.763,-2757.763,1.371709824
275,275,-2713,134233.5732,134.2335732,44.835,-2757.835,1.371709824
276,276,-2713,134865.9399,134.8659399,46.64,-2759.64,1.371709824
277,277,-2712,135498.309,135.498309,,,1.452128172
278,278,-2712,135886.842,135.886842,,,1.452128172
279,279,-2712,136519.2149,136.5192149,,,1.452128172
280,280,-2712,136907.7502,136.9077502,,,1.452128172
281,281,-2713,137540.1269,137.5401269,,,1.452128172
282,282,-2713,138172.506,138.172506,,,1.452128172
283,283,-2713,138561.0451,138.5610451,,,1.452128172
284,284,-2712,139193.4279,139.1934279,,,1.452128172
285,285,-2712,139825.8131,139.8258131,,,1.474299312
286,286,-2713,140214.356,140.214356,,,1.474299312
287,287,-2712,140846.7449,140.8467449,,,1.474299312
288,288,-2713,141235.2901,141.2352901,,,1.474299312
289,289,-2713,141867.6828,141.8676828,,,1.474299312
290,290,-2713,142500.0778,142.5000778,,,1.208243608
291,291,-2713,142888.6267,142.8886267,,,1.208243608
292,292,-2713,143521.0254,143.5210254,,,1.208243608
293,293,-2713,143909.5767,143.9095767,,,1.208243608
294,294,-2713,144541.9791,144.5419791,,,1.208243608
295,295,-2714,145174.3839,145.1743839,69.095,-2783.095,1.208243608
296,296,-2714,145562.9388,145.5629388,70.385,-2784.385,1.208243608
297,297,-2714,146195.3473,146.1953473,66.112,-2780.112,1.208243608
298,298,-2714,146827.758,146.827758,59.713,-2773.713,1.208243608
299,299,-2714,147216.3166,147.2163166,45.104,-2759.104,1.208243608
300,300,-2713,147848.7311,147.8487311,40.744,-2753.744,1.208243608
301,301,-2712,148237.2919,148.2372919,41.562,-2753.562,1.208243608
302,302,-2710,148869.7101,148.8697101,40.457,-2750.457,0.969945371
303,303,-2709,149502.1305,149.5021305,40.143,-2749.143,0.969945371
304,304,-2708,149890.695,149.890695,40.941,-2748.941,0.969945371
305,305,-2705,150523.1191,150.5231191,40.941,-2745.941,0.969945371
306,306,-2702,151155.5454,151.1555454,42.357,-2744.357,1.124813676
307,307,-2703,151544.1136,151.5441136,42.589,-2745.589,1.124813676
308,308,-2707,152176.5435,152.1765435,43.455,-2750.455,1.124813676
309,309,-2710,152565.1139,152.5651139,43.455,-2753.455,1.124813676
310,310,-2712,153197.5475,153.1975475,39.485,-2751.485,1.124813676
311,311,-2712,153829.9834,153.8299834,39.485,-2751.485,1.124813676
312,312,-2712,154218.5574,154.2185574,36.969,-2748.969,1.124813676
313,313,-2712,154850.9969,154.8509969,47.124,-2759.124,1.124813676
314,314,-2712,155483.4386,155.4834386,39.457,-2751.457,1.124813676
315,315,-2713,155872.0162,155.8720162,39.365,-2752.365,1.018880486
316,316,-2713,156504.4615,156.5044615,46.077,-2759.077,1.018880486
317,317,-2713,156893.0413,156.8930413,42.967,-2755.967,1.018880486
318,318,-2713,157525.4902,157.5254902,50.675,-2763.675,1.018880486
319,319,-2713,158157.9413,158.1579413,47.922,-2760.922,1.018880486
320,320,-2712,158546.5247,158.5465247,53.141,-2765.141,1.018880486
321,321,-2712,159178.9794,159.1789794,56.042,-2768.042,1.018880486
322,322,-2712,159811.4363,159.8114363,57.385,-2769.385,1.018880486
323,323,-2712,160200.0232,160.2000232,52.344,-2764.344,1.018880486
324,324,-2712,160832.4836,160.8324836,53.837,-2765.837,1.018880486
325,325,-2712,161221.0727,161.2210727,50.769,-2762.769,1.018880486
326,326,-2712,161853.5367,161.8535367,43.729,-2755.729,1.018880486
327,327,-2712,161853.5367,161.8535367,43.729,-2755.729,1.018880486
328,328,-2712,162316.4229,162.3164229,43.729,-2755.729,1.065570712
329,329,-2712,162776.1093,162.7761093,43.942,-2755.942,1.065570712
330,330,-2711,163235.7962,163.2357962,43.942,-2754.942,1.065570712
331,331,-2711,163695.4835,163.6954835,43.942,-2754.942,1.065570712
332,332,-2711,164155.1713,164.1551713,43.942,-2754.942,1.065570712
333,333,-2712,164655.0421,164.6550421,43.729,-2755.729,1.065570712
334,334,-2712,165114.7308,165.1147308,43.729,-2755.729,1.065570712
335,335,-2712,165574.4199,165.5744199,43.729,-2755.729,1.065570712
336,336,-2713,166034.1096,166.0341096,50.736,-2763.736,1.065570712
337,337,-2713,166493.7996,166.4937996,50.736,-2763.736,1.065570712
338,338,-2714,166953.4901,166.9534901,50.736,-2764.736,1.065570712
339,339,-2713,167413.1811,167.4131811,50.736,-2763.736,1.065570712
340,340,-2713,167872.8725,167.8728725,50.736,-2763.736,1.065570712
341,341,-2713,168332.5644,168.3325644,50.736,-2763.736,1.080685973
342,342,-2712,168792.2567,168.7922567,46.187,-2758.187,1.080685973
343,343,-2712,169251.9495,169.2519495,46.187,-2758.187,1.080685973
344,344,-2712,169711.6427,169.7116427,48.446,-2760.446,1.080685973
345,345,-2713,170211.5194,170.2115194,49.501,-2762.501,0.863797963
346,346,-2713,170671.2135,170.6712135,49.501,-2762.501,0.863797963
347,347,-2713,171130.9081,171.1309081,48.446,-2761.446,0.863797963
348,348,-2714,171590.6032,171.5906032,48.446,-2762.446,0.863797963
349,349,-2714,172050.2987,172.0502987,48.446,-2762.446,0.863797963
350,350,-2714,172509.9946,172.5099946,48.446,-2762.446,0.863797963
351,351,-2713,172969.691,172.969691,57.008,-2770.008,0.863797963
352,352,-2713,173429.3879,173.4293879,57.008,-2770.008,0.863797963
353,353,-2713,173889.0852,173.8890852,57.008,-2770.008,0.863797963
354,354,-2713,174348.7829,174.3487829,56.824,-2769.824,1.050238013
355,355,-2712,174808.4811,174.8084811,56.824,-2768.824,1.050238013
356,356,-2713,175268.1798,175.2681798,56.824,-2769.824,1.050238013
357,357,-2713,175768.0624,175.7680624,57.008,-2770.008,1.050238013
358,358,-2713,176227.7619,176.2277619,57.008,-2770.008,1.050238013
359,359,-2713,176687.462,176.687462,57.008,-2770.008,1.050238013
360,360,-2713,177147.1624,177.1471624,47.072,-2760.072,1.050238013
361,361,-2713,177606.8634,177.6068634,47.072,-2760.072,1.050238013
362,362,-2713,178066.5647,178.0665647,43.491,-2756.491,1.050238013
363,363,-2713,178526.2665,178.5262665,43.491,-2756.491,1.050238013
364,364,-2713,178985.9688,178.9859688,43.491,-2756.491,1.050238013
365,365,-2713,179445.6715,179.4456715,43.491,-2756.491,1.050238013
366,366,-2713,179905.3747,179.9053747,43.491,-2756.491,1.110299349
367,367,-2713,180365.0783,180.3650783,43.491,-2756.491,1.110299349
368,368,-2713,180864.9663,180.8649663,53.114,-2766.114,1.110299349
369,369,-2713,181324.6708,181.3246708,53.114,-2766.114,1.110299349
370,370,-2713,181784.3758,181.7843758,53.114,-2766.114,1.110299349
371,371,-2713,182244.0813,182.2440813,53.114,-2766.114,1.110299349
372,372,-2713,182703.7872,182.7037872,53.114,-2766.114,1.110299349
373,373,-2714,183163.4935,183.1634935,53.114,-2767.114,1.110299349
374,374,-2713,183623.2003,183.6232003,53.114,-2766.114,1.110299349
375,375,-2713,184082.9075,184.0829075,45.901,-2758.901,1.110299349
376,376,-2713,184542.6152,184.5426152,45.901,-2758.901,1.110299349
377,377,-2713,185002.3233,185.0023233,45.901,-2758.901,1.110299349
378,378,-2713,185462.0319,185.4620319,45.901,-2758.901,1.110299349
379,379,-2712,185921.7409,185.9217409,45.901,-2757.901,1.110299349
380,380,-2713,186421.6348,186.4216348,47.624,-2760.624,1.110299349
381,381,-2712,186881.3447,186.8813447,47.624,-2759.624,1.110299349
382,382,-2712,187341.0551,187.3410551,47.624,-2759.624,1.110299349
383,383,-2712,187800.766,187.800766,45.901,-2757.901,1.110299349
384,384,-2712,188260.4772,188.2604772,52.111,-2764.111,1.110299349
385,385,-2712,188720.189,188.720189,52.111,-2764.111,1.110299349
386,386,-2713,189179.9012,189.1799012,52.111,-2765.111,1.110299349
387,387,-2713,189639.6138,189.6396138,52.111,-2765.111,1.110299349
388,388,-2713,190099.3269,190.0993269,52.111,-2765.111,1.110299349
389,389,-2713,190559.0404,190.5590404,44.858,-2757.858,1.110299349
390,390,-2712,191018.7543,191.0187543,44.858,-2756.858,1.110299349
391,391,-2712,191478.4688,191.4784688,44.858,-2756.858,1.110299349
392,392,-2712,191978.3685,191.9783685,52.111,-2764.111,1.110299349
393,393,-2712,192438.0838,192.4380838,52.111,-2764.111,1.110299349
394,394,-2712,192897.7996,192.8977996,52.111,-2764.111,1.110299349
395,395,-2712,193357.5159,193.3575159,52.111,-2764.111,1.110299349
396,396,-2712,193817.2325,193.8172325,47.598,-2759.598,1.110299349
397,397,-2713,194276.9497,194.2769497,47.598,-2760.598,1.110299349
398,398,-2713,194736.6672,194.7366672,47.598,-2760.598,1.110299349
399,399,-2713,195196.3852,195.1963852,47.598,-2760.598,1.110299349
400,400,-2713,195656.1037,195.6561037,47.598,-2760.598,1.110299349
401,401,-2713,196115.8226,196.1158226,47.598,-2760.598,1.110299349
402,402,-2713,196575.5419,196.5755419,47.598,-2760.598,1.110299349
403,403,-2713,197035.2617,197.0352617,47.598,-2760.598,1.110299349
404,404,-2713,197535.1673,197.5351673,50.11,-2763.11,1.110299349
405,405,-2713,197994.8881,197.9948881,43.521,-2756.521,1.247868657
406,406,-2712,198454.6092,198.4546092,43.521,-2755.521,1.247868657
407,407,-2712,198914.3308,198.9143308,43.521,-2755.521,1.247868657
408,408,-2711,199374.0529,199.3740529,43.521,-2754.521,1.247868657
409,409,-2711,199833.7754,199.8337754,43.521,-2754.521,1.247868657
410,410,-2711,200293.4983,200.2934983,43.521,-2754.521,1.247868657
411,411,-2711,200753.2217,200.7532217,43.521,-2754.521,1.247868657
412,412,-2712,201212.9456,201.2129456,43.521,-2755.521,1.247868657
413,413,-2712,201672.6698,201.6726698,46.805,-2758.805,1.247868657
414,414,-2712,202132.3945,202.1323945,46.805,-2758.805,1.247868657
415,415,-2712,202632.3055,202.6323055,46.056,-2758.056,1.247868657
416,416,-2713,203092.0311,203.0920311,46.056,-2759.056,1.247868657
417,417,-2713,203551.7572,203.5517572,46.056,-2759.056,1.247868657
418,418,-2713,204011.4838,204.0114838,46.805,-2759.805,0.764160395
419,419,-2712,204471.2108,204.4712108,46.805,-2758.805,0.764160395
