id,Elevation,dist_m,dist_km,RMSh,RMSs,pc_pn,pc,pn
638,-2763,313330,313.33,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
639,-2762,313757,313.757,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
640,-2763,314350,314.35,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
641,-2763,314777,314.777,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
642,-2764,315370,315.37,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
643,-2765,315797,315.797,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
644,-2765,316225,316.225,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
645,-2765,316818,316.818,1.474111199,0.575802922,-0.813052177,69.05091095,69.86396027
646,-2765,317245,317.245,1.483590961,0.683339238,-0.173927978,68.9006424,69.0745697
647,-2766,317838,317.838,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
648,-2766,318265,318.265,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
649,-2767,318692,318.692,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
650,-2768,319285,319.285,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
651,-2769,319712,319.712,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
652,-2769,320140,320.14,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
653,-2769,320732,320.732,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
654,-2768,321160,321.16,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
655,-2768,321753,321.753,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
656,-2767,322180,322.18,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
657,-2766,322607,322.607,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
658,-2767,323200,323.2,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
659,-2767,323627,323.627,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
660,-2769,324220,324.22,1.439510107,0.484016836,-1.292509437,69.25144958,70.54396057
661,-2769,324647,324.647,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
662,-2769,325075,325.075,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
663,-2769,325667,325.667,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
664,-2767,326095,326.095,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
665,-2767,326688,326.688,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
666,-2767,327115,327.115,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
667,-2767,327542,327.542,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
668,-2767,328135,328.135,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
669,-2768,328562,328.562,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
670,-2769,328990,328.99,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
671,-2769,329582,329.582,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
672,-2770,330010,330.01,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
673,-2770,330603,330.603,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
674,-2770,331030,331.03,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
675,-2769,331457,331.457,1.37815392,0.487738013,-0.404789865,69.68733978,70.09213257
676,-2767,332050,332.05,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
677,-2767,332477,332.477,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
678,-2767,333070,333.07,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
679,-2767,333497,333.497,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
680,-2767,333925,333.925,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
681,-2769,334517,334.517,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
682,-2770,334945,334.945,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
683,-2770,335372,335.372,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
684,-2771,335965,335.965,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
685,-2770,336392,336.392,1.382298708,0.541518033,0.078155734,69.54535675,69.46720123
686,-2770,336985,336.985,1.312234879,0.476534158,0.223000884,70.0819397,69.85894012
687,-2772,337412,337.412,1.312234879,0.476534158,0.223000884,70.0819397,69.85894012
688,-2772,337840,337.84,1.312234879,0.476534158,0.223000884,70.0819397,69.85894012
689,-2772,338433,338.433,1.312234879,0.476534158,0.223000884,70.0819397,69.85894012
690,-2773,338860,338.86,1.312234879,0.476534158,0.223000884,70.0819397,69.85894012
691,-2773,339453,339.453,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
692,-2773,339880,339.88,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
693,-2773,340307,340.307,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
694,-2773,340900,340.9,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
695,-2773,341327,341.327,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
696,-2773,341920,341.92,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
697,-2773,342348,342.348,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
698,-2772,342775,342.775,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
699,-2772,343368,343.368,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
700,-2772,343795,343.795,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
701,-2772,344222,344.222,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
702,-2771,344815,344.815,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
703,-2771,345242,345.242,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
704,-2771,345835,345.835,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
705,-2771,346263,346.263,1.281333685,0.468466908,0.734588444,70.2747345,69.54014587
706,-2771,346690,346.69,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
707,-2771,347283,347.283,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
708,-2771,347710,347.71,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
709,-2771,348303,348.303,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
710,-2772,348730,348.73,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
711,-2772,349158,349.158,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
712,-2771,349750,349.75,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
713,-2771,350178,350.178,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
714,-2772,350605,350.605,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
715,-2772,351198,351.198,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
716,-2769,351625,351.625,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
717,-2766,352218,352.218,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
718,-2767,352645,352.645,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
719,-2770,353073,353.073,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
720,-2773,353666,353.666,1.223342538,0.449498147,1.45071578,70.70209503,69.25138092
721,-2773,354093,354.093,1.153277159,0.450274825,2.371794224,71.25538635,68.8835907
722,-2773,354686,354.686,1.153277159,0.450274825,2.371794224,71.25538635,68.8835907
723,-2772,355113,355.113,1.153277159,0.450274825,2.371794224,71.25538635,68.8835907
724,-2772,355540,355.54,1.153277159,0.450274825,2.371794224,71.25538635,68.8835907
725,-2771,356133,356.133,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
726,-2771,356561,356.561,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
727,-2771,357153,357.153,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
728,-2771,357581,357.581,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
729,-2771,358008,358.008,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
730,-2771,358601,358.601,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
731,-2771,359028,359.028,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
732,-2771,359456,359.456,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
733,-2771,360048,360.048,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
734,-2771,360476,360.476,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
735,-2771,361069,361.069,1.056303263,0.335528016,2.469711304,71.83867645,69.36896515
736,-2771,361496,361.496,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
737,-2772,361923,361.923,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
738,-2772,362516,362.516,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
739,-2772,362943,362.943,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
740,-2772,363536,363.536,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
741,-2772,363964,363.964,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
742,-2772,364391,364.391,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
743,-2772,364984,364.984,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
744,-2772,365411,365.411,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
745,-2772,365838,365.838,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
746,-2773,366431,366.431,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
747,-2773,366859,366.859,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
748,-2773,367452,367.452,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
749,-2773,367879,367.879,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
750,-2772,368306,368.306,1.044856906,0.389220476,3.219013214,72.14688873,68.92787933
751,-2773,368899,368.899,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
752,-2773,369326,369.326,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
753,-2773,369919,369.919,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
754,-2773,370347,370.347,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
755,-2773,370774,370.774,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
756,-2774,371367,371.367,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
757,-2774,371794,371.794,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
758,-2774,372387,372.387,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
759,-2775,372814,372.814,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
760,-2776,373242,373.242,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
761,-2777,373835,373.835,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
762,-2777,374262,374.262,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
763,-2777,374689,374.689,1.082944274,0.412535965,3.165729284,72.01098633,68.84525299
764,-2777,375282,375.282,1.045907497,0.388303906,3.219700813,72.31803131,69.09832764
765,-2777,375709,375.709,1.045907497,0.388303906,3.219700813,72.31803131,69.09832764
766,-2777,376302,376.302,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
767,-2777,376730,376.73,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
768,-2777,377157,377.157,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
769,-2778,377750,377.75,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
770,-2778,378177,378.177,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
771,-2778,378770,378.77,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
772,-2778,379197,379.197,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
773,-2778,379625,379.625,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
774,-2779,380218,380.218,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
775,-2779,380645,380.645,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
776,-2779,381072,381.072,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
777,-2779,381665,381.665,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
778,-2780,382093,382.093,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
779,-2780,382685,382.685,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
780,-2780,383113,383.113,1.091607928,0.413645416,2.988661051,72.01315308,69.02449036
781,-2781,383540,383.54,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
782,-2782,384133,384.133,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
783,-2782,384560,384.56,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
784,-2782,385153,385.153,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
785,-2782,385581,385.581,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
786,-2782,386008,386.008,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
787,-2782,386601,386.601,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
788,-2783,387028,387.028,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
789,-2783,387621,387.621,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
790,-2783,388048,388.048,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
791,-2784,388476,388.476,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
792,-2784,389069,389.069,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
793,-2784,389496,389.496,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
794,-2785,389923,389.923,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
795,-2786,390516,390.516,1.196030855,0.445477396,1.913845301,71.15446472,69.24062347
796,-2786,390943,390.943,1.327793598,0.549016595,0.928537607,70.08282471,69.15428925
797,-2787,391536,391.536,1.327793598,0.549016595,0.928537607,70.08282471,69.15428925
798,-2788,391964,391.964,1.327793598,0.549016595,0.928537607,70.08282471,69.15428925
799,-2787,392391,392.391,1.327793598,0.549016595,0.928537607,70.08282471,69.15428925
800,-2787,392984,392.984,1.327793598,0.549016595,0.928537607,70.08282471,69.15428925
801,-2788,393411,393.411,1.327793598,0.549016595,0.928537607,70.08282471,69.15428925
802,-2788,394004,394.004,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
803,-2788,394432,394.432,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
804,-2788,394859,394.859,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
805,-2789,395452,395.452,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
806,-2788,395879,395.879,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
807,-2788,396472,396.472,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
808,-2789,396899,396.899,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
809,-2789,397327,397.327,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
810,-2789,397920,397.92,1.260916948,0.477176845,1.36199224,70.72395325,69.36196136
811,-2789,398347,398.347,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
812,-2789,398774,398.774,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
813,-2790,399367,399.367,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
814,-2790,399795,399.795,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
815,-2791,400387,400.387,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
816,-2791,400815,400.815,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
817,-2792,401242,401.242,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
818,-2792,401835,401.835,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
819,-2792,402262,402.262,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
820,-2792,402855,402.855,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
821,-2792,403283,403.283,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
822,-2792,403710,403.71,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
823,-2793,404303,404.303,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
824,-2793,404730,404.73,1.314882755,0.522955,0.801316082,70.16496277,69.36364746
825,-2793,405158,405.158,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
826,-2794,405751,405.751,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
827,-2795,406178,406.178,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
828,-2799,406771,406.771,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
829,-2799,407198,407.198,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
830,-2799,407626,407.626,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
831,-2800,408218,408.218,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
832,-2799,408646,408.646,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
833,-2800,409239,409.239,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
834,-2799,409666,409.666,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
835,-2798,410093,410.093,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
836,-2796,410686,410.686,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
837,-2795,411114,411.114,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
838,-2794,411707,411.707,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
839,-2794,412134,412.134,1.349651575,0.581876516,0.688384831,69.80677795,69.11839294
840,-2793,412561,412.561,1.407151222,0.641508996,0.347282887,69.33649445,68.98920441
841,-2793,413154,413.154,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
842,-2792,413582,413.582,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
843,-2790,414009,414.009,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
844,-2796,414602,414.602,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
845,-2796,415029,415.029,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
846,-2796,415622,415.622,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
847,-2796,416050,416.05,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
848,-2796,416477,416.477,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
849,-2797,417070,417.07,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
850,-2795,417497,417.497,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
851,-2795,418090,418.09,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
852,-2797,418517,418.517,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
853,-2798,418945,418.945,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
854,-2799,419538,419.538,1.254881024,0.437847912,1.134279251,70.55052185,69.41624451
855,-2799,419965,419.965,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
856,-2799,420392,420.392,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
857,-2799,420985,420.985,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
858,-2799,421413,421.413,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
859,-2799,422006,422.006,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
860,-2799,422433,422.433,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
861,-2799,422860,422.86,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
862,-2799,423453,423.453,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
863,-2798,423881,423.881,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
864,-2798,424474,424.474,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
865,-2798,424901,424.901,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
866,-2798,425328,425.328,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
867,-2798,425921,425.921,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
868,-2799,426349,426.349,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
869,-2799,426942,426.942,1.204226494,0.438693792,2.000762939,70.97897339,68.97821045
870,-2799,427369,427.369,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
871,-2799,427796,427.796,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
872,-2800,428389,428.389,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
873,-2799,428817,428.817,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
874,-2799,429244,429.244,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
875,-2799,429837,429.837,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
876,-2799,430264,430.264,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
877,-2799,430857,430.857,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
878,-2799,431285,431.285,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
879,-2799,431712,431.712,1.173449278,0.449371755,2.6035285,71.30140686,68.69787598
880,-2799,432305,432.305,1.056068778,0.402936786,3.986758947,72.0549469,68.0681839
881,-2799,432732,432.732,1.056068778,0.402936786,3.986758947,72.0549469,68.0681839
882,-2799,433325,433.325,1.056068778,0.402936786,3.986758947,72.0549469,68.0681839
883,-2799,433752,433.752,1.056068778,0.402936786,3.986758947,72.0549469,68.0681839
884,-2798,434180,434.18,1.056068778,0.402936786,3.986758947,72.0549469,68.0681839
885,-2799,434773,434.773,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
886,-2799,435200,435.2,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
887,-2799,435628,435.628,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
888,-2800,436220,436.22,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
889,-2799,436648,436.648,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
890,-2800,437241,437.241,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
891,-2800,437668,437.668,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
892,-2800,438096,438.096,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
893,-2799,438688,438.688,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
894,-2799,439116,439.116,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
895,-2798,439709,439.709,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
896,-2797,440136,440.136,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
897,-2798,440564,440.564,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
898,-2797,441156,441.156,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
899,-2798,441584,441.584,1.039079905,0.430712253,4.507786274,72.15026093,67.64247894
900,-2798,442177,442.177,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
901,-2798,442604,442.604,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
902,-2798,443032,443.032,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
903,-2798,443624,443.624,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
904,-2798,444052,444.052,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
905,-2798,444479,444.479,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
906,-2798,445072,445.072,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
907,-2798,445500,445.5,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
908,-2798,446092,446.092,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
909,-2798,446520,446.52,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
910,-2798,446947,446.947,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
911,-2797,447540,447.54,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
912,-2797,447968,447.968,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
913,-2798,448560,448.56,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
914,-2799,448988,448.988,1.085700512,0.489315003,4.751335144,71.78713226,67.03579712
915,-2799,449415,449.415,1.127099276,0.591419518,5.409343719,71.34584808,65.93650818
916,-2800,450008,450.008,1.127099276,0.591419518,5.409343719,71.34584808,65.93650818
917,-2799,450436,450.436,1.127099276,0.591419518,5.409343719,71.34584808,65.93650818
918,-2799,450863,450.863,1.127099276,0.591419518,5.409343719,71.34584808,65.93650818
919,-2799,451456,451.456,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
920,-2799,451883,451.883,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
921,-2798,452476,452.476,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
922,-2798,452904,452.904,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
923,-2798,453331,453.331,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
924,-2798,453924,453.924,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
925,-2798,454351,454.351,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
926,-2799,454944,454.944,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
927,-2799,455372,455.372,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
928,-2799,455799,455.799,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
929,-2799,456392,456.392,0.955245018,0.504618585,7.501959324,72.62787628,65.12591553
930,-2799,456819,456.819,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
931,-2799,457412,457.412,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
932,-2799,457840,457.84,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
933,-2799,458267,458.267,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
934,-2799,458860,458.86,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
935,-2798,459287,459.287,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
936,-2798,459715,459.715,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
937,-2799,460308,460.308,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
938,-2799,460735,460.735,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
939,-2799,461328,461.328,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
940,-2798,461755,461.755,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
941,-2798,462183,462.183,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
942,-2798,462776,462.776,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
943,-2798,463203,463.203,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
944,-2798,463796,463.796,0.970174074,0.584947705,7.884054184,72.60810089,64.72405243
945,-2798,464223,464.223,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
946,-2798,464651,464.651,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
947,-2798,465244,465.244,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
948,-2798,465671,465.671,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
949,-2798,466099,466.099,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
950,-2798,466692,466.692,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
951,-2798,467119,467.119,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
952,-2798,467712,467.712,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
953,-2798,468139,468.139,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
954,-2798,468567,468.567,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
955,-2798,469160,469.16,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
956,-2798,469587,469.587,0.993719995,0.72287935,8.26106739,72.32772064,64.06665039
957,-2798,470180,470.18,0.938133776,0.635797977,8.624114037,72.75444794,64.13033295
958,-2798,470607,470.607,0.938133776,0.635797977,8.624114037,72.75444794,64.13033295
959,-2798,471035,471.035,0.938133776,0.635797977,8.624114037,72.75444794,64.13033295
960,-2798,471628,471.628,0.932797253,0.680451095,8.86093235,72.71366119,63.85273361
961,-2798,472055,472.055,0.932797253,0.680451095,8.86093235,72.71366119,63.85273361
